#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   6.81  0.43  0.34675 -1.795 3.560  4.961  9.10  0.245 0.00 18.358 23.711 20.954 19.544 18.585 18.009  0.347 
 1   6.91  0.13  0.24297 -2.093 3.543  5.034  7.20  0.162 0.00 17.203 22.805 19.885 18.420 17.417 16.818  0.243 
 1   7.05  0.09  0.07955 -2.107 3.473  4.285  7.70  0.190 0.00 17.737 25.076 21.637 19.981 18.382 17.440  0.080 
 1   7.07  0.27  0.16030 -1.781 3.490  4.266  7.80  0.169 0.87 16.338 23.009 19.796 18.208 16.821 15.998  0.139 
 1   7.15 -0.33  0.11949 -1.862 3.512  4.371  8.60  0.211 0.00 18.025 24.579 21.206 19.559 18.387 17.698  0.119 
 1   7.17  0.09  0.57482 -1.212 3.611  4.798  9.40  0.285 0.00 17.199 21.700 19.170 17.858 17.286 16.921  0.575 
 1   7.25 -0.05  0.94491 -0.268 3.733  4.560  9.20  0.244 0.00 14.641 17.029 15.424 14.754 14.556 14.458  0.945 
 1   7.27  0.21  0.25531 -2.060 3.542  5.019 10.50  0.303 0.88 19.792 25.685 22.698 21.178 20.120 19.478  0.255 
 1   7.27  0.29  0.10421 -1.998 3.479  4.317  9.80  0.267 0.77 18.994 26.419 22.965 21.289 19.686 18.734  0.104 
 1   7.31  0.17  0.25024 -2.072 3.542  5.024  7.90  0.183 0.94 17.162 22.835 19.899 18.422 17.400 16.788  0.250 
 1   7.31  0.31  0.70310 -0.905 3.641  4.701  8.60  0.232 0.82 15.204 19.423 16.917 15.708 15.222 14.916  0.703 
 1   7.45 -0.03  0.20317 -2.221 3.542  5.082  9.20  0.221 0.00 19.522 25.253 22.279 20.780 19.772 19.166  0.203 
 1   7.45  0.15  0.19312 -2.196 3.528  4.977  7.90  0.164 0.00 18.160 24.042 21.062 19.568 18.448 17.780  0.193 
 1   7.47 -0.27  0.71076 -0.767 3.671  4.687  9.80  0.227 0.89 15.967 19.419 17.263 16.258 15.916 15.711  0.711 
 1   7.47 -0.11  2.92004  1.890 4.088  4.310  6.70  0.140 0.00  6.744  8.032  7.417  7.700  7.943  8.137  2.920 
 1   7.47  0.15  0.07338 -2.380 3.463  4.483  8.60  0.257 0.00 19.321 27.114 23.518 21.818 20.095 19.078  0.073 
 1   7.49  0.29  0.12945 -1.961 3.487  4.404  8.30  0.210 0.93 17.273 24.285 20.962 19.333 17.847 16.967  0.129 
 1   7.51 -0.01  5.87148  3.069 4.250  4.084 10.20  0.282 0.00  7.297  9.214  9.020  9.337  9.598  9.825  5.871 
 1   7.57 -0.09  0.12995 -1.988 3.501  4.491  9.40  0.288 0.00 19.140 25.901 22.617 20.981 19.648 18.852  0.130 
 1   7.57  0.09  0.57453 -1.212 3.611  4.798 10.40  0.250 0.00 18.200 22.648 20.130 18.829 18.263 17.905  0.575 
