#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   6.75  0.03  0.39571 -1.648 3.575  4.930  9.70  0.493 0.87 18.005 23.468 20.720 19.232 18.336 17.765  0.396 
 1   6.75  0.07  1.17960  0.186 3.785  4.410 11.40  0.615 0.00 15.704 18.104 16.700 16.110 15.923 15.818  1.180 
 1   6.75  0.23  0.73511 -0.825 3.651  4.677 10.10  0.531 0.00 16.931 21.313 18.770 17.535 17.098 16.810  0.735 
 1   6.81 -0.11  0.15845 -1.766 3.516  4.413  9.00  0.432 0.00 18.186 24.834 21.593 19.946 18.709 17.954  0.158 
 1   6.81  0.11  0.13295 -1.767 3.493  4.245  7.80  0.241 0.00 16.986 23.837 20.574 18.955 17.532 16.684  0.133 
 1   6.85  0.27  0.07571 -2.123 3.469  4.263  9.80  0.442 0.94 19.187 27.072 23.484 21.735 20.040 19.023  0.076 
 1   6.85  0.29  0.43925 -1.554 3.577  4.889 11.30  0.565 0.82 19.428 25.032 22.303 20.833 19.848 19.232  0.439 
 1   6.91  0.53  0.11860 -1.850 3.484  4.245 10.50  0.470 0.85 19.245 26.761 23.311 21.586 20.019 19.071  0.119 
 1   6.97 -0.15  0.14195 -1.730 3.509  4.303  9.90  0.533 0.00 18.995 25.990 22.627 20.916 19.617 18.822  0.142 
 1   7.01 -0.05  0.06955 -2.225 3.467  4.317  7.80  0.265 0.00 18.132 25.902 22.276 20.565 18.876 17.886  0.070 
 1   7.01 -0.01  0.41097 -1.605 3.579  4.920 11.40  0.578 0.81 19.666 25.200 22.432 20.916 20.039 19.471  0.411 
 1   7.05  0.45  1.40836  0.537 3.822  4.286 12.00  0.562 0.00 15.429 17.587 16.218 15.760 15.647 15.603  1.408 
 1   7.07  0.09  0.15241 -1.748 3.500  4.316  9.80  0.471 0.77 18.335 25.452 22.139 20.452 19.017 18.141  0.152 
 1   7.07  0.25  0.82181 -0.608 3.677  4.616 11.60  0.681 0.00 17.891 22.046 19.633 18.498 18.111 17.850  0.822 
 1   7.11 -0.11  0.73170 -0.764 3.667  4.682 12.00  0.574 0.00 18.680 22.659 20.354 19.245 18.855 18.595  0.732 
