#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   6.81  0.03  0.12186 -1.814 3.494  4.260  8.30  0.078 0.00 17.605 24.162 20.970 19.410 18.030 17.221  0.122 
 1   6.97  0.21  0.31413 -1.885 3.554  4.982  9.00  0.096 0.00 18.483 23.744 20.940 19.533 18.609 18.062  0.314 
 1   7.07  0.15  0.15262 -1.754 3.497  4.310  7.20  0.069 0.00 16.354 22.805 19.648 18.099 16.751 15.960  0.153 
 1   7.27  0.29  0.25871 -2.050 3.543  5.017  8.10  0.084 0.87 17.382 22.923 20.017 18.572 17.558 16.959  0.259 
 1   7.29 -0.01  0.30302 -1.892 3.562  5.004  8.40  0.073 0.00 17.901 22.940 20.217 18.830 17.974 17.463  0.303 
 1   7.29  0.23  0.44345 -1.543 3.578  4.885 10.60  0.114 0.00 19.228 24.001 21.488 20.186 19.320 18.808  0.443 
 1   7.33  0.19  0.51505 -1.369 3.593  4.836  8.00  0.084 0.00 16.192 20.654 18.182 16.908 16.206 15.783  0.515 
 1   7.45 -0.23  0.31413 -1.826 3.576  5.012  9.60  0.100 0.00 18.935 23.666 21.042 19.648 18.940 18.509  0.314 
 1   7.45  0.11  0.32313 -1.852 3.560  4.984  9.40  0.113 0.88 18.174 23.399 20.617 19.210 18.301 17.759  0.323 
 1   7.49  0.03  0.15255 -1.871 3.504  4.455  8.00  0.087 0.82 16.816 23.231 20.088 18.541 17.211 16.428  0.153 
 1   7.49  0.07  0.24566 -2.076 3.547  5.036  7.10  0.066 0.73 16.322 21.909 18.998 17.551 16.510 15.893  0.246 
 1   7.53  0.21  0.20370 -2.061 3.511  4.731  8.70  0.089 0.85 18.076 24.027 21.016 19.522 18.357 17.667  0.174 
 1   7.57 -0.09  0.45906 -1.472 3.593  4.888 10.70  0.088 0.00 19.151 23.554 21.067 19.751 19.123 18.738  0.459 
 1   7.57  0.33  0.16432 -1.921 3.493  4.441  9.10  0.081 0.89 18.019 24.467 21.313 19.764 18.422 17.631  0.146 
 1   7.63  0.23  0.76753 -0.742 3.660  4.652  9.00  0.094 0.00 15.626 19.152 16.835 15.802 15.476 15.291  0.768 
 1   7.63  0.37  0.20784 -2.217 3.526  4.992  8.60  0.085 0.93 18.175 23.920 20.964 19.495 18.402 17.756  0.194 
 1   7.67 -0.01  4.72032  2.707 4.194  4.125  7.50  0.071 0.00  5.501  6.901  6.652  7.011  7.296  7.545  4.720 
 1   7.75  0.15  0.13085 -2.131 3.489  4.589  7.30  0.067 0.00 17.398 24.072 20.839 19.269 17.847 17.015  0.131 
 1   7.81  0.05  4.47382  2.647 4.169  4.064 10.50  0.113 0.00  8.653 10.028  9.706 10.042 10.312 10.545  4.474 
