#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   7.05  0.01  0.06704 -2.259 3.464  4.326  9.50  0.095 0.00 19.918 27.426 23.901 22.256 20.574 19.593  0.067 
 1   7.11  0.29  0.21658 -2.198 3.534  5.053  8.00  0.086 0.00 18.264 23.926 20.984 19.522 18.467 17.844  0.217 
 1   7.15 -0.03  0.04018 -2.607 3.427  4.303  7.70  0.089 0.00 18.987 26.976 23.654 22.034 20.029 18.789  0.040 
 1   7.31 -0.09  0.14603 -1.792 3.507  4.368  8.80  0.110 0.00 18.049 24.388 21.214 19.654 18.402 17.667  0.146 
 1   7.57  0.23  0.97734 -0.242 3.728  4.530 12.20  0.099 0.00 17.575 19.935 18.221 17.546 17.370 17.298  0.977 
 1   7.73  0.25  0.07901 -2.459 3.459  4.577  7.40  0.077 0.87 17.810 25.560 21.941 20.285 18.520 17.493  0.079 
 1   7.79  0.15  2.83379  1.812 4.046  4.210  8.80  0.103 0.00  9.040 10.201  9.444  9.721  9.959 10.142  2.834 
 1   7.85  0.07  0.06853 -2.763 3.447  4.771  8.50  0.097 0.00 20.178 28.268 24.538 22.859 20.989 19.895  0.069 
 1   7.97 -0.07  0.58909 -1.148 3.621  4.787  9.10  0.109 0.00 16.739 20.779 18.352 17.132 16.672 16.392  0.589 
 1   7.97  0.09  0.79055 -0.660 3.673  4.634  9.30  0.094 0.00 15.719 18.938 16.776 15.837 15.551 15.394  0.791 
 1   8.05 -0.09  0.07552 -2.848 3.451  4.913  8.40  0.085 0.77 19.794 28.250 24.327 22.617 20.681 19.543  0.076 
 1   8.07 -0.03  0.12086 -2.495 3.491  4.925  7.20  0.087 0.94 17.503 24.243 20.970 19.385 17.963 17.131  0.121 
 1   8.09  0.15  0.08036 -2.802 3.451  4.894  8.90  0.100 0.82 20.153 28.396 24.614 22.926 21.017 19.891  0.080 
 1   8.11  0.13  0.05564 -3.177 3.400  4.908  6.80  0.085 0.73 19.098 29.647 24.958 23.086 20.689 19.149  0.056 
 1   8.13 -0.19  0.92931 -0.254 3.741  4.569  7.40  0.088 0.00 12.804 14.785 13.357 12.784 12.625 12.564  0.929 
 1   8.13  0.29  0.15311 -2.340 3.499  4.904  8.10  0.101 0.00 18.720 25.177 22.023 20.468 19.129 18.340  0.153 
 1   8.19 -0.19  0.11066 -2.558 3.492  4.954  8.90  0.089 0.89 19.417 26.367 22.907 21.271 19.860 19.051  0.111 
 1   8.19  0.07  0.18309 -2.279 3.525  5.025  8.90  0.095 0.00 19.367 25.211 22.231 20.750 19.621 18.954  0.183 
 1   8.21  0.17  0.19797 -2.259 3.530  5.061  7.60  0.094 0.93 17.297 23.126 20.144 18.662 17.545 16.884  0.198 
 1   8.29  0.05  4.14127  2.230 4.057  3.904  9.10  0.095 0.81  8.222  9.435  8.740  9.028  9.271  9.454  3.337 
 1   8.29  0.09  1.20528  0.246 3.791  4.381  9.00  0.091 0.00 13.156 14.695 13.498 13.103 13.024 13.026  1.205 
 1   8.29  0.17  0.08845 -2.778 3.455  4.928  7.70  0.084 0.00 19.415 27.229 23.586 21.924 20.142 19.104  0.088 
 1   8.31 -0.03  0.18497 -2.269 3.531  5.043  9.00  0.096 0.98 18.700 24.471 21.489 20.009 18.927 18.287  0.185 
 1   8.35  0.35  0.97736 -0.235 3.729  4.526 11.00  0.099 0.00 16.357 18.764 17.005 16.318 16.145 16.075  0.977 
 1   8.37 -0.19  0.14654 -2.377 3.510  4.967  7.00  0.071 0.76 17.193 23.659 20.378 18.793 17.534 16.802  0.147 
 1   8.37 -0.11  0.42274 -1.557 3.587  4.915  7.60  0.093 0.00 16.263 20.783 18.261 16.925 16.253 15.843  0.423 
 1   8.37 -0.09  0.15556 -2.346 3.512  4.969  9.50  0.107 0.00 20.135 26.353 23.216 21.672 20.459 19.746  0.156 
 1   8.37 -0.01  1.30139  0.438 3.817  4.328  8.90  0.107 0.00 12.575 13.942 12.854 12.561 12.518 12.545  1.301 
