#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   6.95  0.15  1.14318  0.097 3.772  4.432  6.30  0.042 0.00 10.828 12.488 11.186 10.725 10.627 10.617  1.143 
 1   7.57  0.11  0.10535 -2.124 3.482  4.460  6.40  0.041 0.00 16.479 23.314 20.023 18.441 16.958 16.094  0.105 
 1   7.57  0.11  1.00261 -0.171 3.742  4.523 11.70  0.059 0.00 16.897 18.942 17.417 16.828 16.680 16.630  1.003 
 1   7.83  0.41  0.07836 -2.574 3.456  4.676  7.00  0.050 0.00 18.206 25.932 22.314 20.666 18.901 17.876  0.078 
 1   8.13  0.27  0.27150 -2.011 3.545  5.009  7.30  0.040 0.00 17.096 22.454 19.597 18.181 17.217 16.651  0.271 
 1   8.15 -0.27  0.70720 -0.775 3.670  4.688  6.40  0.046 0.80 12.731 15.940 13.843 12.882 12.562 12.380  0.707 
 1   8.21  0.39  0.60894 -1.142 3.616  4.776  8.10  0.047 0.00 15.725 19.894 17.414 16.213 15.665 15.335  0.609 
 1   8.23 -0.03  0.30111 -1.893 3.562  5.006  9.20  0.061 0.87 18.090 23.169 20.417 19.023 18.161 17.648  0.301 
 1   8.45  0.09  0.10225 -2.693 3.470  4.967  5.30  0.036 0.00 16.803 24.011 20.586 18.975 17.369 16.436  0.102 
 1   8.53 -0.21  0.27150 -1.950 3.567  5.038  8.30  0.059 0.00 17.945 22.844 20.124 18.718 17.958 17.502  0.271 
 1   8.53  0.25  4.32089 -1.793 4.309  8.330  5.90  0.036 0.00 15.153 16.865 16.879 17.305 17.630 17.934  0.827 
 1   8.53  0.25  0.70720 -0.891 3.642  4.693  7.10  0.036 0.88 13.578 17.435 15.011 13.873 13.450 13.200  0.707 
 1   8.55 -0.25  0.30328 -1.849 3.576  5.017  6.90  0.048 0.77 15.778 20.569 17.892 16.493 15.767 15.330  0.303 
 1   8.59 -0.03  0.11320 -2.650 3.481  5.013  4.50  0.028 0.94 15.204 22.166 18.799 17.202 15.691 14.818  0.113 
 1   8.59  0.11  0.39542 -1.654 3.572  4.924  7.70  0.051 0.73 16.155 21.054 18.424 17.077 16.214 15.703  0.395 
 1   8.61 -0.17  0.20502 -2.190 3.551  5.089  7.80  0.046 0.00 18.045 23.380 20.445 18.993 18.120 17.607  0.205 
 1   8.65  0.03  0.75463 -0.736 3.665  4.657  6.40  0.036 0.00 13.010 16.258 14.077 13.116 12.819 12.657  0.755 
 1   8.65  0.17  0.25727 -2.049 3.544  5.019  6.40  0.047 0.89 15.656 21.109 18.224 16.794 15.800 15.215  0.257 
 1   8.69  0.01  0.30569 -1.886 3.561  4.999  9.40  0.051 0.00 18.884 23.899 21.183 19.805 18.946 18.435  0.306 
 1   8.73 -0.15  0.13157 -2.571 3.496  5.057  8.70  0.051 0.93 19.221 25.971 22.578 20.970 19.608 18.827  0.132 
 1   8.73  0.07  0.65291 -1.008 3.632  4.734  7.90  0.044 0.00 15.189 19.032 16.631 15.479 15.066 14.822  0.653 
 1   8.73  0.25  0.24760 -2.084 3.540  5.023  7.50  0.057 0.00 17.479 22.962 20.071 18.637 17.634 17.043  0.248 
 1   8.75  0.05  0.11572 -2.709 3.476  5.061  7.50  0.048 0.00 19.043 26.140 22.726 21.115 19.566 18.669  0.116 
 1   8.79 -0.17  0.10383 -2.824 3.473  5.116  6.80  0.051 0.81 18.208 26.068 22.249 20.556 18.863 17.885  0.104 
 1   8.81  0.01  1.76427  1.077 3.896  4.138  8.20  0.047 0.98  9.563 10.695  9.579  9.578  9.681  9.798  1.764 
 1   8.83  0.09  0.29183 -1.934 3.555  5.002  7.10  0.048 0.76 16.205 21.477 18.658 17.251 16.314 15.761  0.292 
 1   8.85  0.09  0.76882 -0.708 3.667  4.646 10.10  0.059 0.00 16.639 19.914 17.718 16.754 16.458 16.295  0.769 
 1   8.89 -0.19  0.21932 -2.132 3.555  5.078  6.40  0.041 0.00 16.500 21.709 18.830 17.391 16.552 16.058  0.219 
 1   8.89 -0.09  0.59514 -1.124 3.624  4.779  7.70  0.048 0.71 14.944 18.973 16.556 15.342 14.851 14.552  0.595 
 1   8.89 -0.03  1.28500  0.451 3.817  4.309 11.90  0.062 0.00 15.542 16.836 15.766 15.490 15.455 15.490  1.285 
