#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   8.69  0.17  0.23612 -2.122 3.539  5.037  6.90  0.079 0.00 16.975 22.516 19.608 18.163 17.149 16.550  0.236 
 1   8.71  0.07  0.76145 -0.725 3.665  4.652 10.50  0.108 0.00 17.083 20.456 18.237 17.249 16.939 16.764  0.761 
 1   8.71  0.27  0.32533 -1.853 3.556  4.974  6.40  0.062 0.00 15.803 20.959 18.199 16.816 15.902 15.364  0.325 
 1   8.73  0.01  0.19036 -2.279 3.532  5.070  7.10  0.076 0.00 17.567 23.257 20.303 18.838 17.771 17.142  0.190 
 1   8.73  0.05  0.39080 -1.660 3.574  4.930  8.50  0.093 0.00 17.419 22.215 19.639 18.296 17.474 16.980  0.391 
 1   8.73  0.13  1.68691  0.943 3.875  4.167 10.40  0.111 0.00 12.813 14.063 12.935 12.839 12.896 12.986  1.687 
 1   8.75 -0.17  0.44500 -1.491 3.594  4.900  8.50  0.099 0.00 16.997 21.364 18.885 17.565 16.962 16.593  0.445 
 1   8.75 -0.03  0.85579 -0.464 3.707  4.607  8.90  0.104 0.91 14.297 17.046 15.156 14.358 14.120 13.997  0.856 
 1   8.77 -0.05  0.35634 -1.746 3.573  4.973  7.00  0.068 0.77 15.628 20.510 17.852 16.478 15.670 15.184  0.356 
 1   8.77 -0.01  1.99024  1.378 4.620  6.610  8.00  0.083 0.00  9.326 12.459 12.855 13.377 13.732 14.089  1.326 
 1   8.77  0.01  0.36873 -1.717 3.572  4.955  8.30  0.106 0.00 17.364 22.218 19.604 18.241 17.426 16.932  0.369 
 1   8.77  0.01  1.64238  0.928 3.880  4.192 14.20  0.126 0.00 16.649 17.910 16.790 16.712 16.774 16.863  1.642 
 1   8.77  0.33  1.66500  0.907 3.862  4.147  9.40  0.122 0.93 11.319 12.650 11.491 11.310 11.332 11.402  1.665 
 1   8.79 -0.11  1.80637  1.162 3.918  4.151  8.80  0.112 0.00 10.664 11.886 10.739 10.800 10.927 11.048  1.806 
 1   8.79 -0.01  0.78039 -0.664 3.678  4.653  8.80  0.094 0.84 14.803 18.066 15.924 14.963 14.654 14.478  0.780 
 1   8.81 -0.07  0.67050 -0.930 3.645  4.720 10.40  0.096 0.00 17.495 21.145 18.835 17.746 17.380 17.166  0.671 
 1   8.81 -0.03  0.69621 -0.874 3.650  4.700  9.40  0.115 0.00 16.356 19.971 17.668 16.596 16.244 16.039  0.696 
 1   8.81  0.17  0.97006 -0.236 3.730  4.526  9.90  0.123 0.98 14.551 16.932 15.228 14.548 14.366 14.287  0.970 
 1   8.81  0.21  0.29529 -1.937 3.550  4.992  7.30  0.077 0.00 16.912 22.231 19.387 17.970 17.036 16.484  0.295 
 1   8.81  0.39  1.38005  0.533 3.816  4.255 13.40  0.104 0.77 16.574 18.148 16.883 16.509 16.450 16.468  1.380 
 1   8.83 -0.03  0.78473 -0.645 3.681  4.649 11.20  0.109 0.90 17.057 20.263 18.147 17.207 16.911 16.745  0.785 
 1   8.83 -0.01  0.52450 -1.323 3.602  4.836  9.10  0.107 0.00 17.178 21.463 18.998 17.707 17.145 16.796  0.524 
 1   8.83  0.03  0.33803 -1.803 3.566  4.979  6.10  0.057 0.00 15.377 20.289 17.628 16.265 15.427 14.927  0.338 
 1   8.85 -0.03  0.17345 -2.372 3.520  5.077  6.20  0.059 0.78 16.405 22.572 19.462 17.940 16.715 15.993  0.173 
 1   8.85  0.13  2.10877  1.425 3.892  3.853 14.10  0.109 0.00 15.308 16.567 15.372 15.359 15.455 15.556  2.109 
 1   8.85  0.19  0.97913 -0.216 3.732  4.517  8.00  0.080 0.91 12.785 15.199 13.455 12.758 12.572 12.492  0.979 
 1   8.87 -0.03  0.52062 -1.329 3.603  4.839  9.30  0.108 0.00 17.391 21.669 19.207 17.916 17.357 17.010  0.521 
 1   8.87 -0.03  0.77291 -0.675 3.677  4.655 10.00  0.109 0.00 16.457 19.564 17.481 16.576 16.298 16.145  0.773 
 1   8.87  0.11  2.57838  0.973 4.886  7.802  9.10  0.106 0.00 11.438 16.196 16.673 17.188 17.559 17.899  0.703 
 1   8.87  0.11  0.73397 -0.803 3.654  4.670 10.30  0.096 0.76 16.749 20.463 18.126 17.033 16.642 16.406  0.734 
 1   8.87  0.33  0.65988 -1.008 3.629  4.727  9.50  0.117 0.84 16.311 20.518 18.023 16.811 16.284 15.959  0.660 
 1   8.87  0.39  1.10978  0.062 3.765  4.428 11.00  0.130 0.00 15.614 17.589 16.111 15.567 15.445 15.415  1.110 
 1   8.89  0.01  0.78134 -0.657 3.676  4.637 10.50  0.106 0.00 16.911 20.056 17.946 17.031 16.750 16.596  0.781 
 1   8.89  0.25  0.78675 -0.679 3.667  4.627  8.20  0.082 0.00 14.667 18.060 15.789 14.798 14.495 14.328  0.787 
 1   8.91  0.03  0.22540 -2.144 3.544  5.057  6.20  0.063 0.00 16.329 21.756 18.872 17.440 16.468 15.895  0.225 
 1   8.91  0.17  1.51316  0.741 3.837  4.172  9.10  0.130 0.00 12.017 13.388 12.251 12.016 12.006 12.054  1.513 
 1   8.93  0.05  1.19699  0.276 3.793  4.360 14.10  0.112 0.80 17.889 19.549 18.303 17.865 17.764 17.746  1.197 
 1   8.93  0.21  0.36942 -1.731 3.564  4.941  8.30  0.085 0.88 16.787 21.868 19.162 17.791 16.890 16.357  0.369 
 1   8.93  0.25  1.96490  1.277 3.866  3.865 13.40  0.104 0.00 14.978 16.273 15.084 14.969 15.021 15.103  1.965 
 1   8.95 -0.17  0.76756 -0.637 3.687  4.653  9.30  0.105 0.94 15.048 18.040 16.038 15.164 14.890 14.739  0.768 
 1   8.95 -0.17  0.53283 -1.265 3.613  4.829  9.40  0.093 0.00 17.332 21.406 18.993 17.750 17.259 16.960  0.533 
 1   8.95  0.11  0.43592 -1.550 3.580  4.892  8.30  0.122 0.00 16.946 21.684 19.149 17.824 17.015 16.529  0.436 
 1   8.95  0.15  0.25860 -2.042 3.545  5.019  7.90  0.091 0.90 17.132 22.626 19.732 18.291 17.299 16.712  0.259 
 1   8.95  0.21  0.77580 -0.706 3.664  4.635 10.80  0.097 0.73 17.058 20.657 18.349 17.303 16.935 16.716  0.776 
 1   8.95  0.51  1.17162  0.191 3.779  4.376 10.20  0.129 0.00 14.492 16.348 14.924 14.428 14.328 14.317  1.172 
 1   8.97 -0.41  0.77793 -0.519 3.712  4.643 11.40  0.127 0.00 17.467 19.845 18.220 17.529 17.314 17.206  0.778 
 1   8.97  0.03  0.44707 -1.517 3.584  4.889  8.60  0.109 0.83 16.630 21.340 18.783 17.444 16.675 16.208  0.447 
 1   8.97  0.11  0.98868 -0.171 3.741  4.513 10.70  0.130 0.00 15.898 18.070 16.509 15.893 15.730 15.665  0.989 
 1   8.99 -0.13  0.23632 -2.078 3.556  5.058  7.60  0.075 0.87 16.950 22.257 19.367 17.923 17.044 16.524  0.236 
 1   8.99 -0.11  0.31492 -1.842 3.569  5.002  8.00  0.087 0.00 17.375 22.252 19.581 18.193 17.413 16.941  0.315 
 1   8.99 -0.03  1.21897  0.341 3.804  4.345 10.40  0.103 0.00 14.319 15.742 14.631 14.294 14.232 14.244  1.219 
 1   8.99 -0.01  0.62504 -1.065 3.628  4.757  9.90  0.119 0.00 17.332 21.319 18.893 17.697 17.264 17.001  0.625 
 1   8.99  0.03  0.46567 -1.472 3.588  4.877  8.50  0.097 0.00 16.950 21.479 18.973 17.658 16.960 16.534  0.466 
 1   8.99  0.25  0.98627 -0.195 3.734  4.509 11.30  0.091 0.00 16.559 18.835 17.165 16.515 16.350 16.286  0.986 
 1   8.99  0.37  1.77793  1.080 3.852  3.963  9.80  0.115 0.00 11.871 13.215 12.024 11.844 11.868 11.938  1.778 
 1   9.01 -0.17  0.56553 -1.178 3.621  4.800  9.70  0.107 0.77 16.999 21.112 18.687 17.443 16.941 16.632  0.566 
 1   9.01 -0.13  0.48150 -1.406 3.600  4.871  8.60  0.099 0.00 16.885 21.151 18.702 17.401 16.838 16.491  0.481 
 1   9.01 -0.09  0.74574 -0.721 3.672  4.667 10.00  0.110 0.00 16.573 19.745 17.640 16.713 16.423 16.260  0.746 
 1   9.01 -0.05  0.63662 -1.023 3.634  4.746 10.50  0.127 0.76 17.454 21.468 19.060 17.862 17.398 17.112  0.637 
 1   9.01  0.05  1.12554  0.142 3.779  4.410 10.70  0.128 0.00 15.115 16.795 15.545 15.097 14.993 14.974  1.126 
 1   9.01  0.07  0.50580 -1.377 3.595  4.846  8.80  0.107 0.00 17.013 21.439 18.956 17.660 17.014 16.618  0.506 
 1   9.01  0.09  1.24245  0.362 3.800  4.317 10.10  0.111 0.00 13.966 15.459 14.296 13.933 13.864 13.874  1.242 
 1   9.01  0.11  0.77330 -0.696 3.668  4.640 11.40  0.146 0.95 17.287 20.794 18.524 17.500 17.173 16.983  0.773 
 1   9.01  0.13  0.90317 -0.373 3.713  4.563 10.10  0.111 0.00 15.802 18.382 16.559 15.819 15.613 15.515  0.903 
 1   9.01  0.27  1.98891  1.315 3.826  3.671  9.40  0.102 0.00 10.882 12.318 11.086 10.827 10.812 10.854  1.989 
