#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   6.85  0.13  0.21553 -2.194 3.537  5.060  8.80  0.067 0.00 19.055 24.629 21.707 20.257 19.229 18.624  0.216 
 1   6.85  0.23  1.72951  0.934 3.888  4.240  7.00  0.046 0.00  9.436 10.569  9.455  9.420  9.512  9.628  1.730 
 1   6.91 -0.31  0.67900 -0.842 3.663  4.708  9.60  0.073 0.00 16.474 19.666 17.573 16.625 16.317 16.143  0.679 
 1   6.91  0.19  0.20226 -2.249 3.531  5.064  8.90  0.070 0.00 19.292 24.984 22.030 20.567 19.495 18.864  0.202 
 1   7.07  0.21  1.15061  0.102 3.770  4.424 12.20  0.083 0.00 16.715 18.479 17.128 16.642 16.534 16.516  1.151 
 1   7.21  0.21  0.08119 -2.135 3.468  4.300  7.20  0.061 0.80 16.775 24.191 20.694 19.064 17.400 16.431  0.081 
 1   7.27  0.23  2.92341  1.841 4.058  4.239  9.00  0.078 0.00  9.166 10.286  9.585  9.878 10.126 10.321  2.923 
 1   7.39 -0.21  0.06432 -2.432 3.457  4.452  8.80  0.066 0.87 19.004 27.210 23.246 21.527 19.700 18.690  0.064 
 1   7.45  0.01  0.18079 -2.082 3.525  4.825  8.90  0.061 0.00 18.875 24.639 21.686 20.222 19.104 18.445  0.181 
 1   7.47  0.03  0.11211 -2.027 3.490  4.419  8.50  0.063 0.00 18.338 24.999 21.770 20.202 18.783 17.953  0.112 
 1   7.47  0.11  0.05361 -2.607 3.442  4.486  8.90  0.082 0.00 20.187 28.249 24.624 22.969 21.056 19.920  0.054 
 1   7.55  0.15  0.88407 -0.447 3.702  4.585  8.80  0.060 0.00 14.687 17.373 15.457 14.680 14.464 14.361  0.884 
 1   7.57  0.29  0.15441 -1.935 3.497  4.496  9.30  0.067 0.00 18.906 25.357 22.199 20.651 19.303 18.512  0.154 
 1   7.59 -0.11  0.05316 -2.724 3.436  4.577  9.00  0.064 0.00 20.580 28.847 25.136 23.473 21.495 20.327  0.053 
 1   7.59  0.11  0.16455 -2.009 3.509  4.645  7.30  0.060 0.00 17.093 23.240 20.175 18.663 17.414 16.680  0.165 
 1   7.59  0.13  0.46068 -1.495 3.584  4.877 10.50  0.070 0.00 19.008 23.598 21.100 19.803 19.033 18.573  0.461 
 1   7.61 -0.23  0.08119 -2.304 3.484  4.533  7.90  0.073 0.88 17.928 25.313 21.665 19.992 18.448 17.576  0.081 
 1   7.77  0.35  0.06432 -2.755 3.444  4.725  9.40  0.069 0.77 20.527 28.874 25.108 23.437 21.465 20.283  0.064 
 1   7.79  0.29  0.14104 -2.119 3.491  4.617  8.50  0.064 0.94 17.867 24.526 21.297 19.729 18.311 17.482  0.141 
 1   7.85 -0.03  0.09101 -2.464 3.476  4.712 12.30  0.068 0.73 22.807 30.148 26.684 25.055 23.426 22.469  0.091 
 1   7.87 -0.33  0.05361 -2.978 3.419  4.767  9.20  0.064 0.00 21.414 30.347 26.386 24.694 22.538 21.230  0.054 
 1   7.87  0.13  0.98559 -0.208 3.736  4.528  8.90  0.080 0.85 13.778 16.143 14.450 13.762 13.574 13.491  0.986 
 1   7.89 -0.05  0.47976 -1.429 3.595  4.873  8.50  0.061 0.00 16.844 21.173 18.705 17.407 16.795 16.422  0.480 
 1   7.91  0.27  0.04326 -3.220 3.379  4.755  8.50  0.079 0.89 20.702 32.103 27.001 25.031 22.517 20.825  0.043 
 1   7.91  0.39  0.13884 -2.267 3.491  4.757  9.20  0.078 0.00 19.638 26.291 23.067 21.497 20.086 19.259  0.139 
 1   7.95 -0.29  0.88405 -0.318 3.737  4.598  8.10  0.075 0.00 13.665 15.641 14.220 13.644 13.481 13.416  0.884 
 1   7.97 -0.15  0.13842 -2.339 3.506  4.886  8.40  0.061 0.93 18.327 24.730 21.490 19.919 18.659 17.927  0.138 
 1   7.97  0.23  0.05339 -3.083 3.409  4.831  6.90  0.052 0.00 19.379 28.886 24.616 22.882 20.618 19.234  0.053 
