#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   6.61  0.23  0.49297 -1.424 3.588  4.852 11.20  0.172 0.00 19.529 24.224 21.714 20.410 19.628 19.155  0.493 
 1   6.81  0.27  0.07461 -2.130 3.469  4.264  7.50  0.116 0.00 17.595 24.954 21.490 19.851 18.222 17.270  0.075 
 1   6.81  0.51  0.14159 -1.731 3.490  4.227  7.80  0.115 0.00 16.898 23.622 20.380 18.797 17.374 16.538  0.142 
 1   6.85 -0.27  0.09569 -1.943 3.501  4.311  7.70  0.123 0.80 16.755 23.634 20.164 18.511 17.172 16.401  0.096 
 1   6.85  0.15  0.16828 -1.898 3.509  4.544  7.30  0.099 0.00 16.816 23.026 19.946 18.421 17.164 16.423  0.168 
 1   6.91  0.27  0.95405 -0.296 3.721  4.544  7.60  0.124 0.87 12.670 15.399 13.496 12.709 12.489 12.380  0.954 
 1   6.97  0.17  0.23381 -2.132 3.539  5.040  8.50  0.158 0.00 18.599 24.275 21.335 19.862 18.829 18.214  0.234 
 1   7.29 -0.13  3.21873  2.048 4.118  4.317 11.30  0.153 0.00 10.951 12.312 11.800 12.094 12.342 12.548  3.219 
 1   7.37  0.07  0.14159 -1.843 3.497  4.367  8.30  0.138 0.00 17.677 24.234 21.052 19.481 18.121 17.317  0.142 
 1   7.37  0.29  0.29257 -1.947 3.550  4.996  8.60  0.147 0.88 17.607 23.109 20.219 18.770 17.796 17.215  0.293 
 1   7.41 -0.19  0.07661 -2.271 3.476  4.442  7.70  0.127 0.94 17.506 25.105 21.406 19.709 18.097 17.185  0.077 
 1   7.45 -0.27  0.23381 -1.977 3.534  4.730  8.90  0.169 0.73 17.965 23.500 20.536 19.027 18.133 17.592  0.171 
 1   7.51  0.15  0.18540 -2.140 3.522  4.881  8.20  0.156 0.00 18.321 24.312 21.302 19.796 18.633 17.941  0.185 
 1   7.53  0.27  0.59526 -1.177 3.613  4.786  8.80  0.186 0.00 16.512 20.895 18.383 17.123 16.546 16.187  0.595 
 1   7.61 -0.03  0.15351 -1.939 3.508  4.541  8.10  0.162 0.00 17.717 24.070 20.935 19.378 18.109 17.357  0.154 
 1   7.63 -0.31  1.79911  1.132 3.968  4.380  8.80  0.160 0.00 10.740 12.019 10.949 11.107 11.281 11.423  1.799 
 1   7.63  0.15  1.37163  0.495 3.819  4.301  7.70  0.125 0.00 11.231 12.657 11.519 11.216 11.175 11.203  1.372 
 1   7.71  0.33  0.75708 -0.768 3.657  4.660  9.80  0.189 0.00 16.491 20.274 17.861 16.766 16.410 16.199  0.757 
 1   7.73 -0.29  0.99780 -0.071 3.771  4.538  9.70  0.163 0.00 14.649 16.357 15.162 14.691 14.563 14.522  0.998 
 1   7.77  0.07  0.19987 -2.063 3.504  4.651  9.50  0.159 0.77 18.878 24.973 21.929 20.408 19.222 18.509  0.154 
 1   7.79 -0.03  0.44859 -1.508 3.587  4.893 11.10  0.167 0.00 19.640 24.285 21.743 20.394 19.691 19.256  0.449 
 1   7.81 -0.23  0.76959 -0.624 3.691  4.659  9.70  0.182 0.00 16.030 18.921 17.009 16.179 15.915 15.769  0.770 
 1   7.81 -0.11  0.28625 -1.924 3.564  5.022 10.00  0.166 0.00 19.579 24.714 21.950 20.519 19.691 19.188  0.286 
 1   7.81  0.05  0.46903 -1.468 3.588  4.876 10.10  0.200 0.00 18.541 23.238 20.696 19.351 18.625 18.176  0.469 
 1   7.87 -0.03  0.10562 -2.387 3.486  4.737  7.80  0.137 0.92 17.851 24.845 21.494 19.875 18.385 17.512  0.106 
 1   7.89 -0.11  0.94902 -0.240 3.739  4.558 10.90  0.176 0.00 16.269 18.443 16.938 16.322 16.145 16.066  0.949 
 1   7.89  0.37  0.43144 -1.573 3.576  4.894  9.50  0.130 0.00 18.203 23.048 20.553 19.268 18.336 17.791  0.431 
 1   7.93  0.47  0.15186 -2.234 3.497  4.789  9.00  0.183 0.97 18.621 25.281 22.072 20.482 19.103 18.285  0.152 
 1   7.95  0.17  0.11144 -2.472 3.478  4.817  7.70  0.135 0.00 18.650 25.749 22.384 20.760 19.221 18.318  0.111 
 1   7.95  0.31  3.49574  2.201 4.091  4.089  3.80  0.029 0.00  3.067  4.114  3.575  3.906  4.174  4.393  3.496 
 1   7.97  0.05  0.58984 -1.169 3.616  4.788 10.00  0.180 0.00 17.693 21.956 19.472 18.208 17.693 17.372  0.590 
 1   7.97  0.39  0.28549 -1.968 3.548  5.000  9.20  0.165 0.00 18.890 24.387 21.500 20.049 19.083 18.506  0.285 
 1   7.99  0.19  0.44118 -1.548 3.578  4.887  8.50  0.167 0.00 17.140 21.995 19.454 18.126 17.262 16.745  0.441 
 1   8.01  0.17  1.81336  1.032 3.906  4.234  9.70  0.211 0.99 11.169 12.546 11.366 11.332 11.418 11.516  1.813 
 1   8.03  0.33  0.81821 -0.615 3.676  4.616  7.10  0.127 0.94 12.806 16.269 13.969 12.965 12.658 12.486  0.818 
 1   8.05  0.43  4.55326  2.827 4.102  3.621  9.20  0.195 0.00  6.902  8.161  7.641  7.926  8.167  8.354  4.553 
 1   8.09 -0.23  0.36403 -1.695 3.584  4.976  9.40  0.184 0.00 18.406 23.102 20.515 19.123 18.448 18.029  0.364 
 1   8.09  0.09  0.17015 -2.300 3.515  4.976  7.90  0.136 0.00 18.420 24.536 21.487 19.969 18.757 18.037  0.170 
 1   8.09  0.13  0.40991 -1.621 3.574  4.913 10.20  0.183 0.00 19.022 23.960 21.375 20.019 19.152 18.628  0.410 
 1   8.09  0.15  1.03697 -0.102 3.748  4.495  9.10  0.165 0.00 14.126 16.262 14.739 14.139 13.982 13.920  1.037 
 1   8.11 -0.03  0.25910 -2.018 3.555  5.034  8.50  0.169 0.00 18.315 23.683 20.834 19.389 18.477 17.929  0.259 
 1   8.13 -0.17  0.39859 -1.606 3.586  4.934  6.40  0.077 0.00 15.186 19.691 17.162 15.821 15.159 14.757  0.399 
 1   8.13  0.05  0.11324 -2.549 3.483  4.920  8.70  0.160 0.75 19.332 26.569 23.169 21.533 19.955 19.022  0.113 
 1   8.13  0.13  1.29978  0.397 3.807  4.329  9.20  0.155 0.00 12.978 14.512 13.339 12.983 12.918 12.927  1.300 
 1   8.15  0.23  0.27840 -1.989 3.547  5.005  9.80  0.186 0.99 18.807 24.374 21.469 20.006 19.023 18.433  0.278 
 1   8.17 -0.05  1.86770  1.139 3.942  4.284 10.70  0.161 0.00 12.623 13.898 12.767 12.871 13.020 13.149  1.868 
 1   8.19 -0.01  1.04130 -0.073 3.756  4.497  9.10  0.170 0.00 14.052 16.033 14.633 14.080 13.931 13.876  1.041 
 1   8.21 -0.07  1.15616  0.187 3.791  4.423  6.40  0.080 0.75 10.471 12.071 10.867 10.435 10.331 10.313  1.156 
 1   8.21  0.11  0.09340 -2.709 3.465  4.921  6.10  0.076 1.00 16.890 24.355 20.842 19.205 17.530 16.555  0.093 
 1   8.21  0.13  0.49620 -1.409 3.591  4.853  8.20  0.157 0.96 15.798 20.427 17.914 16.599 15.864 15.416  0.496 
 1   8.25  0.05  0.39609 -1.648 3.574  4.927  8.90  0.171 0.00 17.789 22.690 20.096 18.729 17.896 17.388  0.396 
 1   8.25  0.39  0.12770 -2.490 3.484  4.916  8.30  0.113 0.00 19.296 26.201 22.898 21.296 19.814 18.944  0.128 
 1   8.27 -0.23  0.43571 -1.504 3.596  4.910  5.50  0.066 0.00 14.031 18.297 15.844 14.537 13.962 13.612  0.436 
 1   8.29 -0.01  0.20249 -2.226 3.541  5.081  8.00  0.135 0.00 18.335 23.950 21.012 19.543 18.536 17.938  0.202 
 1   8.29  0.07  0.72186 -0.833 3.652  4.683 10.50  0.163 0.00 17.351 21.048 18.709 17.624 17.267 17.055  0.722 
 1   8.29  0.09  1.22505  0.280 3.795  4.370 11.10  0.180 0.00 15.170 16.816 15.606 15.197 15.106 15.096  1.225 
 1   8.29  0.17  0.36013 -1.757 3.564  4.953  8.10  0.150 0.00 17.262 22.376 19.677 18.293 17.397 16.860  0.360 
 1   8.29  0.17  1.75725  0.979 3.893  4.221 11.00  0.200 0.00 13.324 14.694 13.523 13.455 13.526 13.616  1.757 
 1   8.29  0.25  0.54337 -1.299 3.599  4.813 10.60  0.206 0.95 17.946 22.557 20.048 18.749 18.042 17.605  0.543 
 1   8.31 -0.07  1.24802  0.359 3.812  4.370  7.30  0.116 0.00 11.173 12.566 11.482 11.170 11.117 11.135  1.248 
 1   8.31  0.03  0.41803 -1.590 3.579  4.912 10.50  0.214 0.00 19.246 24.126 21.538 20.164 19.364 18.871  0.418 
 1   8.31  0.15  0.32000 -1.864 3.557  4.982  8.10  0.169 0.90 16.890 22.253 19.427 17.996 17.063 16.504  0.320 
 1   8.33  0.11  0.29438 -1.930 3.554  5.000  7.70  0.122 0.84 16.707 22.081 19.237 17.807 16.862 16.299  0.294 
 1   8.35 -0.11  0.08964 -2.771 3.467  4.975  7.40  0.143 0.80 18.667 26.660 22.920 21.219 19.453 18.406  0.090 
 1   8.35  0.05  0.20858 -2.210 3.539  5.071  8.20  0.177 0.00 18.496 24.200 21.246 19.764 18.734 18.118  0.209 
