#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   8.57  0.25  0.76065 -0.753 3.658  4.652 10.30  1.006 0.00 16.954 21.953 19.284 17.933 17.430 17.068  0.761 
 1   8.57  0.27  0.81577 -0.613 3.676  4.613  7.00  0.561 0.88 12.811 16.969 14.525 13.370 12.970 12.705  0.816 
 1   8.57  0.27  0.18798 -2.296 3.522  5.042  8.60  0.984 0.82 18.484 26.011 22.628 20.815 19.421 18.524  0.188 
 1   8.57  0.37  0.24624 -2.089 3.540  5.025  8.30  0.893 0.00 18.293 25.094 21.898 20.183 19.020 18.269  0.246 
 1   8.57  0.41  0.12886 -2.555 3.482  4.976  5.40  0.401 0.00 16.558 23.980 20.550 18.846 17.288 16.352  0.129 
 1   8.59 -0.27  0.83388 -0.432 3.721  4.620  9.00  0.938 0.00 14.851 18.426 16.535 15.598 15.246 14.996  0.834 
 1   8.59 -0.27  0.70285 -0.784 3.668  4.688 10.70  1.069 0.00 17.430 22.100 19.676 18.426 17.945 17.592  0.703 
 1   8.59  0.01  0.72227 -0.819 3.654  4.678 10.40  1.096 0.00 17.216 22.307 19.668 18.291 17.767 17.383  0.722 
 1   8.59  0.11  2.66455  1.852 3.963  3.808  9.80  1.144 0.00  9.940 12.731 11.273 11.116 11.113 11.051  2.665 
 1   8.59  0.17  0.21385 -2.204 3.535  5.057  8.20  0.863 0.00 18.479 25.346 22.124 20.404 19.209 18.441  0.214 
 1   8.59  0.29  0.92223 -0.358 3.712  4.556 10.00  1.248 0.88 15.200 19.845 17.445 16.238 15.790 15.455  0.922 
 1   8.59  0.35  2.23681  1.464 3.943  4.040 14.10  1.278 0.00 15.209 18.225 16.660 16.403 16.353 16.268  2.237 
 1   8.61 -0.19  0.18269 -2.274 3.537  5.067  9.20  1.005 0.88 19.007 26.310 22.883 21.053 19.840 19.052  0.183 
 1   8.61 -0.19  0.58696 -1.122 3.628  4.785 10.40  1.227 0.88 17.435 23.177 20.380 18.795 18.126 17.634  0.587 
 1   8.61 -0.09  0.28630 -1.926 3.563  5.020  9.30  0.962 0.00 18.885 25.294 22.235 20.538 19.548 18.886  0.286 
 1   8.61 -0.05  1.69577  0.989 3.902  4.234 11.20  1.248 0.00 13.498 16.502 14.961 14.582 14.469 14.364  1.696 
 1   8.61  0.03  0.40809 -1.613 3.577  4.917  9.80  1.164 0.78 18.112 24.625 21.633 19.921 18.902 18.206  0.408 
 1   8.61  0.07  0.57094 -1.216 3.610  4.798  8.90  1.035 0.00 16.711 22.389 19.587 18.021 17.309 16.801  0.571 
 1   8.61  0.09  0.26983 -2.001 3.550  5.018  7.10  0.637 0.86 16.270 22.534 19.465 17.851 16.790 16.118  0.270 
 1   8.63 -0.29  1.41325  0.712 3.874  4.319 11.70  1.285 0.00 14.691 17.752 16.270 15.785 15.610 15.469  1.413 
 1   8.63 -0.23  0.50914 -1.317 3.611  4.852  8.60  0.859 0.00 16.664 21.944 19.261 17.753 17.112 16.663  0.509 
 1   8.63  0.03  0.73645 -0.784 3.658  4.669  7.60  0.776 0.00 14.331 18.854 16.356 15.109 14.656 14.340  0.736 
 1   8.63  0.07  1.07162 -0.001 3.763  4.468  9.90  1.098 0.71 14.489 18.009 16.240 15.346 15.008 14.763  1.072 
 1   8.63  0.09  1.33634  0.481 3.816  4.295  9.80  1.176 0.85 12.979 16.134 14.584 13.879 13.617 13.426  1.336 
 1   8.63  0.13  2.69712  1.889 3.937  3.674  9.20  1.138 0.00  9.247 12.060 10.518 10.316 10.290 10.215  2.697 
 1   8.63  0.17  0.88655 -0.436 3.702  4.578 10.60  0.917 0.00 16.460 20.492 18.261 17.197 16.822 16.556  0.887 
 1   8.63  0.19  0.45274 -1.519 3.580  4.878 10.30  1.182 0.00 18.867 25.276 22.373 20.710 19.675 18.975  0.453 
 1   8.63  0.21  1.37381  0.511 3.816  4.273 13.90  1.178 0.91 16.849 20.016 18.441 17.737 17.481 17.297  1.374 
 1   8.65 -0.23  0.20982 -2.162 3.555  5.089  9.60  1.028 0.87 19.148 26.067 22.755 20.959 19.899 19.197  0.210 
 1   8.65  0.01  0.96569 -0.215 3.739  4.540 13.90  1.076 0.78 18.919 22.738 20.781 19.786 19.410 19.135  0.966 
 1   8.65  0.03  0.58608 -1.174 3.615  4.787  9.90  1.109 0.94 16.951 22.714 19.890 18.301 17.592 17.080  0.586 
 1   8.65  0.07  0.86239 -0.472 3.701  4.594 10.80  1.207 0.75 16.478 21.115 18.752 17.539 17.066 16.711  0.862 
 1   8.65  0.33  0.75126 -0.776 3.656  4.658 10.40  1.302 0.00 17.111 22.665 19.838 18.363 17.793 17.366  0.751 
 1   8.67 -0.29  0.34333 -1.741 3.584  4.998  9.10  0.870 0.96 17.508 23.284 20.434 18.802 18.010 17.469  0.343 
 1   8.67 -0.11  0.92677 -0.272 3.735  4.562 10.40  1.449 0.00 15.849 20.079 18.075 17.014 16.592 16.265  0.927 
 1   8.67 -0.05  0.74211 -0.751 3.667  4.675 10.70  1.389 0.84 16.923 22.383 19.704 18.255 17.674 17.231  0.742 
 1   8.67  0.05  0.46217 -1.484 3.587  4.879  7.80  0.597 0.00 16.279 21.625 18.934 17.452 16.639 16.107  0.462 
 1   8.67  0.15  0.58752 -1.186 3.612  4.786  7.50  0.803 0.00 15.235 20.557 17.832 16.355 15.680 15.214  0.588 
 1   8.67  0.21  0.38331 -1.695 3.567  4.930  9.00  1.101 0.00 18.008 24.553 21.555 19.871 18.793 18.074  0.383 
 1   8.67  0.43  0.21562 -2.200 3.534  5.053  9.10  1.077 0.94 18.678 25.926 22.614 20.817 19.565 18.746  0.216 
 1   8.69 -0.37  0.27578 -1.909 3.578  5.044  9.00  1.045 0.00 18.543 24.727 21.743 20.014 19.173 18.588  0.276 
 1   8.69 -0.21  0.30178 -1.860 3.573  5.015  7.50  0.640 0.00 16.919 22.578 19.724 18.142 17.308 16.759  0.302 
 1   8.69 -0.13  0.18779 -2.267 3.538  5.075  6.00  0.476 0.00 16.438 22.710 19.557 17.937 16.873 16.215  0.188 
 1   8.69 -0.07  0.25672 -2.017 3.557  5.037  9.80  1.072 0.93 18.940 25.735 22.539 20.782 19.713 19.000  0.257 
 1   8.69 -0.03  0.33999 -1.793 3.569  4.984  6.10  0.438 0.74 14.862 20.418 17.586 16.080 15.173 14.602  0.340 
 1   8.69  0.07  0.75256 -0.749 3.662  4.658 10.20  1.227 0.00 16.842 22.026 19.377 17.997 17.468 17.073  0.753 
 1   8.69  0.21  0.71591 -0.867 3.645  4.684 10.30  1.201 0.00 17.237 22.755 19.949 18.465 17.877 17.443  0.716 
 1   8.71 -0.41  0.17088 -2.310 3.538  5.079  8.30  0.768 0.00 18.845 25.701 22.269 20.483 19.443 18.779  0.171 
 1   8.71 -0.25  0.51662 -1.293 3.614  4.845  7.80  0.840 0.80 15.330 20.644 17.951 16.434 15.772 15.312  0.517 
 1   8.71 -0.21  0.26654 -1.964 3.567  5.040  7.50  0.835 0.00 17.181 23.323 20.309 18.640 17.728 17.121  0.267 
 1   8.71 -0.15  0.60639 -1.081 3.631  4.769 10.50  1.111 0.00 17.971 23.415 20.681 19.178 18.571 18.128  0.606 
 1   8.71 -0.13  0.44562 -1.496 3.592  4.898 10.30  1.233 0.97 18.098 24.321 21.409 19.702 18.853 18.247  0.446 
 1   8.71 -0.11  0.16085 -2.389 3.515  5.040  5.30  0.368 0.00 16.042 22.629 19.385 17.751 16.522 15.779  0.161 
 1   8.71  0.07  1.71477  0.989 3.888  4.180 10.00  1.124 0.96 11.645 14.474 12.982 12.574 12.452 12.354  1.715 
 1   8.71  0.09  0.55652 -1.254 3.606  4.807  6.20  0.413 0.70 13.749 18.641 16.037 14.651 13.961 13.510  0.557 
 1   8.71  0.13  1.84116  1.114 3.899  4.131  9.20  1.236 0.94 10.569 13.571 12.014 11.605 11.482 11.372  1.841 
 1   8.73 -0.25  2.04015  1.447 3.962  4.094 11.00  1.263 0.00 12.153 15.159 13.659 13.450 13.416 13.338  2.040 
 1   8.73 -0.05  2.36564  1.688 3.938  3.820 11.50  1.225 0.00 12.051 15.007 13.445 13.210 13.163 13.074  2.366 
