#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   6.61  0.29  1.57869  0.756 3.855  4.246 11.80  4.349 0.00 14.681 22.624 19.953 18.360 17.587 16.851  1.579 
 1   6.81  0.09  0.37042 -1.723 3.569  4.951  8.50  1.622 0.00 17.578 24.884 21.700 19.833 18.697 17.897  0.370 
 1   6.81  0.27  0.34264 -1.807 3.560  4.964  8.10  2.099 0.88 16.764 25.116 21.619 19.555 18.256 17.329  0.343 
 1   6.85  0.15  0.58404 -1.197 3.611  4.792 10.20  3.410 0.94 17.308 26.772 23.101 20.740 19.545 18.562  0.584 
 1   6.91  0.15  0.75406 -0.767 3.659  4.663  9.70  3.272 0.89 15.866 24.499 21.008 18.870 17.912 17.095  0.754 
 1   6.97  0.29  0.55084 -1.281 3.601  4.808  9.40  2.996 0.00 17.373 26.303 22.783 20.562 19.366 18.416  0.551 
 1   7.05 -0.03  0.13937 -1.762 3.502  4.298  7.90  1.595 0.00 17.076 25.819 22.122 20.067 18.481 17.428  0.139 
 1   7.05  0.07  0.11115 -1.901 3.489  4.285  8.40  2.221 0.77 17.348 27.539 23.479 21.175 19.303 18.034  0.111 
 1   7.15  0.03  4.50718  2.562 4.193  4.248 10.60  3.479 0.00  8.964 15.708 14.218 13.436 13.080 12.681  4.507 
 1   7.17  0.11  2.03522  1.236 3.955  4.275  9.20  2.422 0.00 10.880 15.686 13.755 13.133 12.875 12.580  2.035 
 1   7.21  0.35  1.00540 -0.180 3.737  4.513 11.80  4.886 0.96 16.363 26.239 22.768 20.491 19.422 18.443  1.005 
 1   7.21  0.41  1.18586  0.169 3.778  4.400  9.90  3.879 0.00 14.247 21.964 19.207 17.460 16.652 15.923  1.186 
 1   7.23  0.21  1.45525  0.599 3.831  4.271 12.50  3.699 0.87 15.324 22.385 19.921 18.417 17.704 17.051  1.455 
 1   7.27 -0.19  0.17693 -1.998 3.534  4.764  8.00  1.820 0.00 17.764 26.225 22.548 20.464 19.132 18.208  0.177 
 1   7.27  0.15  1.18223  0.174 3.780  4.404 12.60  4.061 0.00 16.935 24.812 22.102 20.332 19.492 18.726  1.182 
