#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   6.81 -0.01  0.11614 -1.839 3.495  4.266  6.90  0.094 0.00 16.267 22.841 19.640 18.073 16.698 15.890  0.116 
 1   6.85 -0.19  0.05334 -2.344 3.453  4.267  8.60  0.164 0.00 19.230 27.599 23.586 21.833 19.986 18.960  0.053 
 1   7.07 -0.07  0.19513 -2.176 3.540  5.012  6.90  0.125 0.00 17.110 22.728 19.774 18.301 17.304 16.711  0.195 
 1   7.15  0.39  0.05450 -2.413 3.451  4.337  8.40  0.116 0.80 18.617 26.636 23.029 21.360 19.480 18.361  0.054 
 1   7.31  0.17  0.09447 -2.070 3.476  4.334  8.20  0.123 0.87 17.501 24.750 21.331 19.697 18.105 17.173  0.094 
 1   7.37  0.25  0.11313 -1.987 3.482  4.352  7.50  0.115 0.00 17.237 24.203 20.879 19.272 17.770 16.889  0.113 
 1   7.45  0.05  0.48074 -1.440 3.590  4.868  9.20  0.143 0.00 17.571 22.135 19.622 18.300 17.608 17.183  0.481 
 1   7.53  0.01  0.10907 -2.074 3.489  4.452  7.80  0.142 0.00 17.755 24.551 21.289 19.693 18.256 17.409  0.109 
 1   7.57  0.05  0.41193 -1.609 3.577  4.916  8.50  0.151 0.00 17.291 22.107 19.538 18.186 17.376 16.883  0.412 
 1   7.57  0.37  0.13607 -1.972 3.489  4.446  8.10  0.134 0.77 17.227 24.134 20.836 19.231 17.754 16.884  0.136 
 1   7.61  0.13  0.22772 -2.149 3.540  5.049  9.10  0.179 0.82 18.509 24.334 21.363 19.871 18.786 18.136  0.228 
 1   7.67  0.19  0.21053 -2.141 3.516  4.844  9.60  0.148 0.85 19.062 25.010 22.003 20.501 19.359 18.679  0.180 
 1   7.73 -0.03  0.91524 -0.335 3.724  4.577  9.00  0.153 0.00 14.608 16.994 15.331 14.651 14.455 14.363  0.915 
 1   7.75  0.11  0.21427 -2.196 3.538  5.062  7.50  0.104 0.89 17.024 22.720 19.776 18.310 17.244 16.613  0.214 
 1   7.77 -0.01  0.37597 -1.699 3.574  4.953  7.50  0.119 0.00 16.517 21.344 18.744 17.379 16.578 16.091  0.376 
