#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   6.61  0.25  1.15976  0.119 3.772  4.418  8.90  0.049 0.00 13.373 15.078 13.738 13.266 13.168 13.160  1.160 
 1   7.35  0.07  0.36708 -1.731 3.569  4.955  8.70  0.041 0.00 17.797 22.616 20.005 18.664 17.832 17.337  0.367 
 1   7.43  0.05  0.37387 -1.711 3.571  4.951  8.00  0.046 0.00 17.046 21.827 19.234 17.896 17.076 16.587  0.374 
 1   7.63  0.07  1.82732  1.057 3.922  4.276 10.10  0.057 0.87 11.757 12.892 11.788 11.804 11.913 12.033  1.827 
 1   7.73  0.37  0.43762 -1.558 3.577  4.890  6.10  0.032 0.00 14.765 19.439 16.982 15.732 14.827 14.307  0.438 
 1   7.85 -0.03  0.42094 -1.576 3.582  4.913  8.00  0.048 0.00 16.711 21.262 18.739 17.417 16.695 16.260  0.421 
 1   7.91 -0.27  0.66921 -0.880 3.657  4.717 10.00  0.056 0.00 16.969 20.254 18.108 17.127 16.808 16.627  0.669 
 1   7.97  0.19  1.61344  0.806 3.862  4.234  8.70  0.062 0.94 10.839 12.053 10.952 10.795 10.824 10.902  1.613 
 1   8.05  0.07  0.32866 -1.834 3.562  4.984  7.60  0.040 0.00 16.954 21.924 19.234 17.869 17.009 16.499  0.329 
 1   8.11 -0.09  0.87243 -0.409 3.717  4.601  7.50  0.039 0.89 12.801 15.275 13.518 12.791 12.580 12.480  0.872 
 1   8.13 -0.07  0.43763 -1.528 3.587  4.903  4.00  0.016 0.00 12.590 16.987 14.498 13.195 12.532 12.133  0.438 
 1   8.13  0.11  0.65287 -1.017 3.631  4.740  9.40  0.054 0.00 16.713 20.602 18.184 17.022 16.600 16.349  0.653 
 1   8.13  0.19  0.36708 -1.740 3.564  4.945  7.60  0.045 0.93 16.048 21.037 18.358 17.004 16.118 15.597  0.367 
 1   8.21  0.17  0.61775 -1.116 3.619  4.768  5.60  0.028 0.00 13.159 17.185 14.739 13.543 13.058 12.767  0.618 
 1   8.23  0.11  0.15049 -2.351 3.500  4.914  7.10  0.038 0.76 17.228 23.729 20.557 19.010 17.634 16.826  0.150 
