#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   7.59  0.21  0.29326 -1.945 3.550  4.995  9.20  0.050 0.00 18.831 24.117 21.279 19.870 18.938 18.390  0.293 
 1   7.61  0.15  2.86671  1.819 4.052  4.230 10.40  0.047 0.00 10.622 11.699 10.984 11.283 11.534 11.731  2.867 
 1   7.69 -0.07  0.15718 -2.008 3.513  4.639  7.40  0.033 0.00 17.190 23.257 20.170 18.659 17.463 16.764  0.157 
 1   7.69  0.03  0.15576 -2.007 3.507  4.610  5.80  0.027 0.00 15.587 21.734 18.666 17.158 15.898 15.161  0.156 
 1   7.69  0.19  0.67070 -0.985 3.633  4.727  7.10  0.043 0.00 14.333 18.207 15.781 14.630 14.210 13.962  0.671 
 1   7.99  0.25  0.08221 -2.752 3.453  4.863  3.60  0.014 0.87 14.622 22.514 18.832 17.183 15.355 14.292  0.082 
 1   8.05  0.07  0.31443 -1.871 3.560  4.992  7.70  0.041 0.00 17.148 22.180 19.459 18.085 17.212 16.695  0.314 
 1   8.13  0.25  0.18389 -2.286 3.520  5.013  4.60  0.019 0.00 15.085 20.924 17.941 16.472 15.317 14.640  0.184 
 1   8.19  0.13  0.14902 -2.355 3.499  4.906  7.50  0.037 0.00 18.156 24.514 21.383 19.849 18.521 17.744  0.149 
 1   8.23  0.33  0.85025 -0.535 3.687  4.599  9.10  0.038 0.77 14.901 18.079 15.909 14.983 14.696 14.539  0.850 
 1   8.39 -0.19  0.08221 -2.873 3.456  4.995  3.30  0.011 0.73 14.916 23.252 19.292 17.581 15.729 14.649  0.082 
 1   8.39  0.13  1.26471  0.345 3.800  4.342  8.60  0.039 0.00 12.509 13.898 12.751 12.409 12.354 12.378  1.265 
 1   8.43  0.11  1.08824  0.018 3.764  4.459  8.80  0.032 0.00 13.526 15.242 13.905 13.420 13.312 13.294  1.088 
 1   8.53  0.11  2.57613  1.758 3.980  3.956  8.30  0.038 0.93  8.092  9.142  8.132  8.362  8.575  8.736  2.576 
 1   8.53  0.37  0.34839 -1.790 3.561  4.959  8.20  0.045 0.00 17.445 22.474 19.790 18.444 17.530 16.996  0.348 
 1   8.55  0.25  0.19852 -2.262 3.530  5.062  6.50  0.030 0.00 16.925 22.589 19.642 18.188 17.109 16.478  0.199 
 1   8.57 -0.17  0.83685 -0.464 3.712  4.619  6.70  0.032 0.00 12.629 14.959 13.279 12.596 12.401 12.314  0.837 
 1   8.57  0.23  0.32165 -1.864 3.555  4.977  6.80  0.039 0.98 15.493 20.641 17.872 16.489 15.579 15.043  0.322 
 1   8.61  0.03  0.31769 -1.857 3.562  4.992  7.70  0.044 0.00 17.113 22.090 19.392 18.022 17.167 16.660  0.318 
 1   8.63  0.13  0.50734 -1.381 3.593  4.843  7.10  0.037 0.00 15.322 19.687 17.228 15.961 15.292 14.890  0.507 
 1   8.67 -0.21  0.40859 -1.573 3.590  4.927  6.90  0.035 0.00 15.602 19.952 17.465 16.147 15.531 15.159  0.409 
 1   8.67 -0.03  0.29906 -1.898 3.562  5.006  8.70  0.037 0.86 17.606 22.659 19.910 18.523 17.662 17.153  0.299 
 1   8.69  0.25  0.96735 -0.253 3.727  4.528  8.20  0.047 0.00 13.601 15.916 14.195 13.527 13.359 13.294  0.967 
 1   8.69  0.33  0.31258 -1.888 3.554  4.982  6.30  0.031 0.00 15.790 20.957 18.177 16.794 15.876 15.338  0.313 
 1   8.73  0.15  0.40249 -1.639 3.572  4.915  7.60  0.043 0.00 16.466 21.234 18.677 17.363 16.509 16.006  0.402 
 1   8.77 -0.09  1.47469  0.743 3.862  4.258  9.50  0.042 0.00 12.413 13.552 12.503 12.391 12.434 12.519  1.475 
 1   8.79 -0.33  0.26265 -1.955 3.573  5.050  6.20  0.033 0.00 15.858 20.577 17.909 16.507 15.817 15.402  0.263 
 1   8.79  0.19  0.43296 -1.567 3.576  4.892  9.10  0.042 0.83 17.246 22.031 19.472 18.161 17.297 16.789  0.433 
 1   8.85 -0.15  0.32551 -1.809 3.573  4.999  8.00  0.043 0.00 17.293 21.998 19.383 18.014 17.278 16.835  0.326 
 1   8.89  0.17  1.15049  0.152 3.776  4.396  6.50  0.034 0.00 10.889 12.496 11.218 10.776 10.686 10.684  1.150 
 1   8.89  0.21  0.33946 -1.814 3.559  4.964  9.30  0.045 0.00 18.604 23.668 20.948 19.581 18.683 18.155  0.339 
 1   8.95  0.15  0.71577 -0.856 3.647  4.682  9.40  0.040 0.00 16.310 19.941 17.587 16.507 16.151 15.948  0.716 
 1   8.97  0.01  0.29524 -1.912 3.559  5.003  5.70  0.031 0.00 15.251 20.281 17.551 16.174 15.307 14.794  0.295 
 1   8.97  0.05  0.19337 -2.284 3.532  5.083  7.00  0.033 0.00 17.480 23.107 20.163 18.711 17.654 17.034  0.193 
 1   8.97  0.21  0.71083 -0.874 3.643  4.680  8.10  0.036 0.00 15.054 18.775 16.383 15.280 14.903 14.686  0.711 
