#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   6.67 -0.39  0.42865 -1.493 3.603  4.922  8.50  0.036 0.00 17.002 21.029 18.653 17.385 16.880 16.578  0.429 
 1   6.95 -0.03  0.11969 -1.839 3.496  4.287  8.70  0.030 0.00 18.067 24.505 21.326 19.780 18.438 17.656  0.120 
 1   7.55  0.07  0.28236 -1.962 3.554  5.012  7.60  0.031 0.00 17.276 22.439 19.650 18.259 17.354 16.822  0.282 
 1   7.59  0.33  0.61952 -1.116 3.619  4.769  9.00  0.031 0.00 16.560 20.652 18.180 16.987 16.474 16.166  0.620 
 1   7.75  0.31  0.26396 -2.034 3.544  5.014  8.20  0.035 0.00 18.054 23.435 20.571 19.153 18.178 17.607  0.264 
 1   7.77  0.23  0.39457 -1.667 3.569  4.922  9.00  0.036 0.87 17.348 22.262 19.630 18.297 17.410 16.891  0.395 
 1   7.79  0.39  0.44278 -1.545 3.578  4.886  7.60  0.023 0.00 16.232 20.879 18.432 17.190 16.289 15.772  0.443 
 1   7.81  0.27  0.24750 -2.085 3.540  5.024  8.60  0.042 0.00 18.583 24.043 21.158 19.728 18.727 18.140  0.248 
 1   8.05 -0.01  0.75403 -0.739 3.668  4.673  8.60  0.035 0.00 15.217 18.381 16.243 15.307 15.020 14.865  0.754 
 1   8.15 -0.13  0.26396 -1.987 3.561  5.038  9.20  0.038 0.00 18.936 23.953 21.189 19.786 18.970 18.485  0.264 
 1   8.17 -0.21  0.39457 -1.610 3.587  4.940 10.00  0.035 0.00 18.796 23.196 20.691 19.364 18.732 18.350  0.395 
 1   8.21 -0.13  0.56737 -1.187 3.619  4.802  7.90  0.033 0.94 14.989 18.954 16.559 15.345 14.874 14.593  0.567 
 1   8.21  0.11  0.76635 -0.725 3.664  4.652  6.60  0.029 0.82 12.785 16.234 13.975 12.951 12.612 12.419  0.766 
 1   8.25  0.33  0.21329 -2.209 3.533  5.056  5.90  0.024 0.73 15.598 21.422 18.443 16.974 15.834 15.160  0.213 
 1   8.37  0.45  0.61953 -1.115 3.619  4.766  8.90  0.034 0.00 16.457 20.599 18.108 16.917 16.383 16.062  0.620 
 1   8.39  0.33  0.38534 -1.691 3.567  4.929  8.70  0.043 0.00 17.697 22.579 19.987 18.675 17.771 17.244  0.385 
 1   8.41  0.21  0.63531 -1.074 3.623  4.754  8.50  0.036 0.00 15.956 19.970 17.512 16.322 15.853 15.573  0.635 
 1   8.49  0.31  0.31721 -1.876 3.555  4.980  8.60  0.033 0.76 17.561 22.819 20.012 18.616 17.668 17.111  0.317 
 1   8.59  0.11  0.28343 -1.963 3.552  5.007  5.70  0.025 0.00 15.377 20.572 17.766 16.373 15.458 14.922  0.283 
 1   8.59  0.27  0.46046 -1.500 3.581  4.872  7.80  0.036 0.00 16.320 20.919 18.451 17.189 16.355 15.868  0.460 
 1   8.61 -0.05  0.28561 -1.935 3.561  5.018  6.70  0.027 0.00 16.308 21.304 18.570 17.188 16.347 15.849  0.286 
 1   8.63  0.05  0.60565 -1.127 3.620  4.772  8.30  0.031 0.83 15.409 19.497 17.061 15.837 15.319 15.005  0.606 
 1   8.63  0.11  0.66775 -0.977 3.634  4.723  9.20  0.038 0.00 16.412 20.221 17.823 16.685 16.280 16.042  0.668 
 1   8.65  0.17  0.30840 -1.897 3.554  4.986  7.40  0.030 0.92 16.244 21.447 18.644 17.250 16.331 15.792  0.308 
 1   8.67  0.01  0.33495 -1.810 3.566  4.983  9.30  0.034 0.00 18.595 23.463 20.810 19.454 18.626 18.134  0.335 
 1   8.71 -0.09  0.66752 -0.933 3.645  4.723  8.20  0.030 0.97 14.619 18.198 15.904 14.825 14.463 14.255  0.668 
 1   8.71  0.15  0.16705 -2.386 3.508  5.026  8.10  0.030 0.00 18.835 24.970 21.895 20.387 19.139 18.408  0.167 
 1   8.75 -0.15  0.14633 -2.473 3.505  5.043  8.10  0.033 0.00 19.052 25.397 22.154 20.591 19.352 18.635  0.146 
 1   8.75  0.19  1.23196  0.292 3.791  4.345  6.60  0.028 0.00 10.641 12.118 10.907 10.524 10.457 10.473  1.232 
 1   8.77 -0.29  0.26269 -1.962 3.571  5.048  9.10  0.037 0.00 18.775 23.564 20.871 19.466 18.751 18.322  0.263 
 1   8.77 -0.05  0.18307 -2.307 3.529  5.071  7.20  0.032 0.00 17.738 23.438 20.452 18.983 17.918 17.294  0.183 
 1   8.81 -0.07  0.37731 -1.683 3.577  4.953  9.00  0.038 0.00 17.978 22.602 20.045 18.705 17.962 17.515  0.377 
 1   8.85 -0.43  0.10706 -2.807 3.486  5.165  7.20  0.034 0.00 18.988 26.419 22.509 20.783 19.363 18.598  0.107 
 1   8.85 -0.27  0.62590 -0.994 3.644  4.749  9.00  0.042 0.76 15.896 19.524 17.257 16.153 15.756 15.522  0.626 
 1   8.85 -0.13  0.71478 -0.793 3.663  4.685  8.30  0.036 0.00 15.054 18.254 16.119 15.167 14.867 14.703  0.715 
 1   8.85  0.27  0.59452 -1.174 3.612  4.779 10.00  0.036 0.00 17.705 21.864 19.406 18.195 17.640 17.305  0.595 
 1   8.85  0.35  0.24159 -2.105 3.539  5.029  8.00  0.036 0.00 18.033 23.509 20.618 19.188 18.179 17.587  0.242 
 1   8.87 -0.03  0.74431 -0.749 3.667  4.672 12.30  0.029 0.00 18.942 22.112 19.973 19.033 18.744 18.587  0.744 
 1   8.87  0.11  0.55809 -1.251 3.606  4.804  6.40  0.025 0.00 14.298 18.457 16.017 14.779 14.221 13.884  0.558 
 1   8.87  0.13  0.30300 -1.906 3.555  4.991  8.80  0.036 0.00 18.334 23.475 20.703 19.318 18.414 17.883  0.303 
 1   8.87  0.13  0.31758 -1.867 3.558  4.983  9.40  0.032 0.00 18.836 23.907 21.169 19.795 18.905 18.381  0.318 
 1   8.87  0.25  0.45825 -1.504 3.581  4.872  9.00  0.032 0.77 17.065 21.783 19.252 17.960 17.108 16.610  0.458 
 1   8.89  0.25  0.42865 -1.577 3.575  4.893 11.10  0.033 0.86 19.242 24.026 21.481 20.181 19.297 18.781  0.429 
 1   8.91 -0.27  0.22102 -2.112 3.560  5.082  8.80  0.032 0.00 18.850 23.925 21.085 19.649 18.866 18.403  0.221 
 1   8.91 -0.01  0.73987 -0.766 3.664  4.674  8.20  0.028 0.74 14.585 17.972 15.766 14.757 14.413 14.215  0.740 
 1   8.91 -0.01  0.52313 -1.326 3.602  4.837  9.00  0.033 0.00 17.085 21.258 18.819 17.552 17.002 16.666  0.523 
 1   8.91  0.47  0.23789 -2.118 3.538  5.032  7.40  0.031 0.97 16.749 22.249 19.350 17.917 16.898 16.301  0.238 
 1   8.95  0.23  0.73209 -0.818 3.650  4.665  8.20  0.029 0.00 15.014 18.623 16.256 15.186 14.840 14.645  0.732 
 1   8.95  0.29  0.43377 -1.563 3.576  4.889 10.00  0.029 0.00 18.679 23.352 20.878 19.613 18.728 18.215  0.434 
 1   8.97 -0.37  0.44802 -1.447 3.605  4.905  8.60  0.032 0.00 16.988 20.989 18.618 17.361 16.864 16.567  0.448 
 1   8.97 -0.19  0.55990 -1.188 3.621  4.804  5.60  0.024 0.00 13.341 17.203 14.836 13.650 13.209 12.949  0.560 
