#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   6.97  0.15  0.04072 -2.536 3.432  4.259  7.20  0.064 0.00 18.309 26.213 22.846 21.224 19.270 18.077  0.041 
 1   7.37  0.07  0.07455 -2.296 3.467  4.419  7.20  0.052 0.00 17.709 25.057 21.583 19.959 18.314 17.357  0.075 
 1   7.39  0.25  0.18429 -1.829 3.493  4.351  8.70  0.065 0.80 17.592 23.903 20.795 19.267 17.963 17.193  0.148 
 1   7.47  0.05  0.14654 -1.860 3.500  4.410  4.80  0.028 0.87 13.580 19.966 16.825 15.290 13.950 13.167  0.147 
 1   7.49  0.33  0.26445 -2.032 3.544  5.014  5.50  0.033 0.00 15.351 20.727 17.864 16.446 15.473 14.902  0.264 
 1   7.61  0.09  0.51026 -1.372 3.595  4.845  7.60  0.058 0.00 15.800 20.152 17.688 16.411 15.770 15.381  0.510 
 1   7.65  0.03  0.21170 -2.197 3.541  5.071  8.70  0.075 0.00 18.962 24.473 21.565 20.121 19.123 18.534  0.212 
 1   7.75  0.15  0.16264 -2.088 3.506  4.708  9.20  0.068 0.00 19.190 25.416 22.328 20.805 19.533 18.785  0.163 
 1   7.79 -0.19  0.18429 -2.158 3.539  4.964  9.70  0.070 0.00 19.866 25.472 22.462 20.976 20.013 19.446  0.184 
 1   7.89 -0.11  0.26445 -1.989 3.560  5.036  5.90  0.038 0.73 15.134 20.318 17.495 16.076 15.203 14.686  0.264 
 1   7.91  0.23  0.10034 -2.482 3.472  4.753  9.10  0.079 0.85 19.458 26.851 23.371 21.738 20.086 19.121  0.100 
 1   7.97 -0.05  0.26987 -1.983 3.558  5.029  9.70  0.069 0.00 19.427 24.563 21.779 20.373 19.506 18.990  0.270 
 1   7.97  0.19  0.12698 -2.417 3.485  4.845  9.60  0.070 0.93 19.720 26.579 23.284 21.696 20.214 19.348  0.127 
 1   8.09 -0.21  0.18263 -2.244 3.539  5.045  7.60  0.061 0.00 17.980 23.598 20.565 19.071 18.117 17.556  0.183 
 1   8.09  0.29  0.15556 -2.332 3.501  4.911  8.10  0.061 0.00 18.701 25.046 21.923 20.386 19.071 18.299  0.156 
 1   8.11 -0.21  3.51399  2.320 4.121  4.093  8.30  0.070 0.00  7.271  8.501  8.036  8.359  8.623  8.842  3.514 
 1   8.13  0.15  0.13297 -2.442 3.489  4.907  7.80  0.060 0.76 18.135 24.984 21.696 20.112 18.629 17.761  0.133 
 1   8.17  0.09  0.12651 -2.481 3.488  4.920  8.30  0.064 0.71 18.791 25.723 22.412 20.822 19.313 18.425  0.127 
 1   8.17  0.29  0.77715 -0.716 3.663  4.643 10.40  0.072 0.00 16.959 20.429 18.117 17.101 16.787 16.612  0.777 
 1   8.19 -0.19  0.41689 -1.557 3.590  4.922  9.70  0.073 0.00 18.363 22.770 20.272 18.945 18.320 17.940  0.417 
 1   8.23  0.31  0.95835 -0.282 3.723  4.539  9.00  0.078 0.83 14.099 16.751 14.870 14.098 13.886 13.786  0.958 
 1   8.27 -0.07  0.08107 -2.839 3.455  4.952  6.90  0.048 0.00 18.769 26.654 22.912 21.240 19.456 18.440  0.081 
 1   8.35 -0.29  0.72076 -0.731 3.677  4.680 10.00  0.067 0.00 16.598 19.533 17.552 16.689 16.418 16.270  0.721 
 1   8.37  0.15  1.69302  0.916 3.881  4.222 11.30  0.099 0.00 13.780 15.001 13.878 13.807 13.877 13.976  1.693 
 1   8.39 -0.17  1.43916  0.693 3.866  4.313  9.60  0.054 0.00 12.637 13.779 12.741 12.639 12.684 12.771  1.439 
 1   8.43  0.05  0.24702 -2.067 3.548  5.036  6.90  0.052 0.00 16.838 22.169 19.313 17.896 16.952 16.397  0.247 
 1   8.43  0.07  0.17287 -2.317 3.517  5.008  7.80  0.067 0.00 18.364 24.333 21.318 19.827 18.642 17.945  0.173 
 1   8.43  0.25  0.52227 -1.350 3.594  4.829  7.50  0.057 0.00 15.646 20.056 17.599 16.347 15.647 15.228  0.522 
 1   8.43  0.35  0.11728 -2.589 3.476  4.948  8.20  0.066 0.99 18.704 25.765 22.402 20.794 19.244 18.341  0.117 
 1   8.45 -0.25  0.33038 -1.781 3.580  5.004  8.10  0.066 0.96 16.606 21.220 18.629 17.254 16.577 16.166  0.330 
 1   8.45  0.25  0.11714 -2.595 3.476  4.952  6.60  0.050 0.00 17.858 24.890 21.534 19.932 18.387 17.488  0.117 
 1   8.47 -0.09  0.28903 -1.918 3.564  5.018  7.50  0.058 0.00 17.066 22.043 19.318 17.925 17.109 16.621  0.289 
 1   8.47  0.05  2.85803  1.970 4.005  3.889  7.20  0.062 0.76  6.783  7.869  6.929  7.172  7.391  7.552  2.858 
 1   8.49  0.13  0.40667 -1.628 3.573  4.914  9.70  0.090 0.00 18.539 23.345 20.786 19.459 18.607 18.101  0.407 
 1   8.49  0.29  0.28320 -1.974 3.548  5.001  8.00  0.061 0.74 17.222 22.667 19.788 18.358 17.370 16.788  0.283 
 1   8.53 -0.03  0.19803 -2.238 3.540  5.080  9.60  0.080 0.75 19.405 25.212 22.223 20.741 19.646 18.993  0.198 
 1   8.53  0.11  0.14702 -2.421 3.497  4.959  8.80  0.080 0.92 18.956 25.521 22.328 20.766 19.384 18.573  0.147 
 1   8.53  0.13  1.95161  1.203 3.924  4.167  9.40  0.057 0.99 10.446 11.574 10.438 10.525 10.671 10.808  1.952 
 1   8.53  0.41  0.11954 -2.603 3.476  4.970  7.30  0.061 0.86 17.968 25.168 21.755 20.139 18.544 17.612  0.120 
 1   8.55  0.03  0.50174 -1.387 3.596  4.853 10.40  0.084 0.00 18.636 23.008 20.533 19.238 18.613 18.229  0.502 
 1   8.55  0.25  0.35525 -1.771 3.562  4.954  7.20  0.067 0.00 16.398 21.431 18.745 17.388 16.489 15.959  0.355 
 1   8.57 -0.25  0.24231 -2.036 3.564  5.061  9.00  0.090 0.00 18.861 23.912 21.117 19.680 18.903 18.438  0.242 
 1   8.57 -0.15  2.72115  1.967 3.991  3.816  7.70  0.062 0.00  7.554  8.648  7.688  7.934  8.152  8.307  2.721 
