#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   8.19  0.27  0.08435 -2.792 3.451  4.906  8.20  0.065 0.00 19.949 27.869 24.181 22.517 20.695 19.637  0.084 
 1   8.25 -0.27  0.33495 -1.766 3.582  5.002  7.40  0.057 0.00 16.585 21.122 18.556 17.193 16.540 16.145  0.335 
 1   8.27 -0.01  1.03840 -0.076 3.755  4.497  7.60  0.057 0.00 12.560 14.369 13.007 12.490 12.362 12.327  1.038 
 1   8.27  0.15  0.11312 -2.577 3.478  4.925  5.70  0.035 0.00 16.913 23.874 20.539 18.947 17.420 16.532  0.113 
 1   8.29 -0.19  0.39154 -1.623 3.586  4.943  9.80  0.063 0.86 18.046 22.589 20.039 18.688 18.015 17.607  0.392 
 1   8.33  0.05  0.13343 -2.461 3.493  4.942  8.70  0.066 0.00 19.624 26.197 22.998 21.437 20.049 19.235  0.133 
 1   8.33  0.17  0.16913 -2.325 3.510  4.978  8.20  0.058 0.00 18.782 24.891 21.836 20.330 19.093 18.366  0.169 
 1   8.35 -0.23  0.47527 -1.406 3.604  4.881  7.80  0.063 0.00 16.084 20.206 17.795 16.521 15.996 15.677  0.475 
 1   8.39  0.03  0.48899 -1.418 3.593  4.863  8.10  0.062 0.92 15.772 20.221 17.733 16.432 15.753 15.341  0.489 
 1   8.39  0.05  0.10548 -2.649 3.475  4.958  8.50  0.070 0.00 19.892 26.971 23.602 21.992 20.438 19.532  0.105 
 1   8.41 -0.17  1.96967  1.287 3.968  4.264  9.90  0.071 0.00 11.452 12.581 11.540 11.733 11.927 12.084  1.970 
 1   8.41  0.17  0.12369 -2.543 3.481  4.945  8.70  0.076 0.00 19.828 26.743 23.430 21.835 20.337 19.462  0.124 
 1   8.41  0.45  0.50011 -1.405 3.589  4.845  7.90  0.059 0.00 16.182 20.715 18.274 17.048 16.235 15.761  0.500 
 1   8.43 -0.09  0.39743 -1.624 3.581  4.932  7.00  0.055 0.00 15.829 20.402 17.862 16.525 15.813 15.382  0.397 
 1   8.43 -0.05  0.11366 -2.596 3.485  4.976  8.10  0.068 0.97 18.635 25.521 22.180 20.580 19.114 18.262  0.114 
 1   8.43  0.07  0.17342 -2.316 3.518  5.009  7.50  0.061 0.00 18.060 24.013 21.002 19.513 18.333 17.638  0.173 
 1   8.45  0.09  0.49204 -1.415 3.591  4.857  8.90  0.077 0.00 17.209 21.660 19.179 17.888 17.205 16.791  0.492 
 1   8.45  0.21  0.11772 -2.592 3.476  4.952  8.60  0.068 0.00 19.849 26.899 23.539 21.932 20.388 19.487  0.118 
 1   8.47  0.09  0.20378 -2.232 3.536  5.071  9.10  0.074 0.00 19.451 25.052 22.120 20.666 19.633 19.024  0.204 
 1   8.47  0.11  1.12365  0.089 3.772  4.434  7.40  0.059 0.00 11.947 13.611 12.323 11.863 11.761 11.749  1.124 
 1   8.49  0.03  0.23425 -2.112 3.546  5.050  8.70  0.067 0.00 18.750 24.143 21.269 19.841 18.882 18.317  0.234 
 1   8.49  0.15  0.11338 -2.627 3.475  4.967  8.20  0.066 0.00 19.538 26.615 23.246 21.637 20.082 19.176  0.113 
 1   8.51 -0.07  0.76870 -0.678 3.678  4.661  6.90  0.057 0.00 13.366 16.358 14.315 13.438 13.172 13.030  0.769 
 1   8.51  0.47  0.54094 -1.304 3.598  4.814  8.00  0.062 0.99 15.302 19.720 17.273 16.058 15.330 14.895  0.541 
 1   8.53 -0.19  0.26457 -1.974 3.565  5.041  8.80  0.070 0.00 18.505 23.486 20.735 19.321 18.538 18.069  0.265 
 1   8.53 -0.17  0.09337 -2.800 3.468  5.027  8.50  0.072 0.96 19.563 27.282 23.513 21.823 20.156 19.223  0.093 
 1   8.53 -0.11  0.22574 -2.122 3.552  5.068  6.60  0.056 0.00 16.675 21.964 19.079 17.643 16.760 16.239  0.226 
 1   8.55  0.03  0.21610 -2.180 3.542  5.067 10.40  0.071 0.94 19.930 25.443 22.534 21.090 20.090 19.500  0.216 
 1   8.55  0.15  0.12105 -2.597 3.479  4.980  8.20  0.070 0.00 19.462 26.435 23.102 21.502 19.983 19.096  0.121 
 1   8.55  0.43  0.39485 -1.665 3.569  4.920 10.80  0.088 0.76 19.259 24.305 21.657 20.316 19.379 18.831  0.395 
 1   8.57  0.27  0.53720 -1.313 3.598  4.817  8.80  0.071 0.00 16.852 21.234 18.776 17.527 16.855 16.448  0.537 
 1   8.59  0.17  1.19557  0.219 3.784  4.378 12.50  0.076 0.00 16.722 18.324 17.071 16.647 16.561 16.560  1.196 
 1   8.61  0.03  0.27272 -1.985 3.554  5.021  8.30  0.062 0.00 18.032 23.240 20.439 19.036 18.130 17.594  0.273 
 1   8.61  0.05  0.54019 -1.291 3.603  4.821  9.30  0.068 0.00 17.297 21.528 19.074 17.808 17.244 16.899  0.540 
 1   8.61  0.07  0.52707 -1.326 3.600  4.831  6.30  0.039 0.00 14.384 18.618 16.173 14.907 14.323 13.966  0.527 
 1   8.63 -0.09  0.13220 -2.533 3.495  5.019  8.70  0.069 0.77 19.296 26.129 22.775 21.172 19.747 18.920  0.132 
 1   8.63  0.01  0.15547 -2.401 3.506  5.001  9.10  0.079 0.00 19.871 26.114 23.022 21.496 20.221 19.471  0.155 
 1   8.63  0.07  0.30971 -1.882 3.559  4.993  9.50  0.079 0.75 18.488 23.715 20.925 19.521 18.603 18.057  0.310 
 1   8.63  0.35  0.39139 -1.674 3.568  4.923 10.20  0.068 0.94 18.480 23.422 20.811 19.489 18.575 18.041  0.391 
 1   8.65  0.23  1.75513  0.997 3.882  4.159 10.10  0.083 0.86 11.940 13.178 12.044 11.927 11.976 12.062  1.755 
 1   8.65  0.27  2.44492  1.667 3.940  3.866  8.90  0.083 0.77  9.222 10.379  9.231  9.344  9.502  9.633  2.445 
 1   8.67 -0.13  0.16902 -2.344 3.523  5.046  8.50  0.070 0.00 19.129 25.070 21.980 20.463 19.359 18.712  0.169 
 1   8.67 -0.11  0.46694 -1.448 3.595  4.882 10.00  0.075 0.00 18.390 22.711 20.245 18.940 18.342 17.976  0.467 
 1   8.67 -0.01  0.68954 -0.900 3.646  4.708 10.80  0.077 0.00 17.819 21.439 19.125 18.045 17.688 17.481  0.690 
 1   8.67  0.45  0.18895 -2.299 3.522  5.049 10.10  0.072 0.72 20.125 26.254 23.195 21.687 20.453 19.720  0.189 
 1   8.69  0.33  0.28272 -1.975 3.548  5.001  8.40  0.072 0.97 17.391 22.771 19.910 18.486 17.527 16.961  0.283 
 1   8.71 -0.19  0.33643 -1.775 3.578  4.996  6.40  0.048 0.70 15.162 19.925 17.275 15.892 15.156 14.714  0.336 
 1   8.71  0.15  0.46881 -1.476 3.585  4.869  7.60  0.069 0.00 16.060 20.634 18.143 16.853 16.085 15.627  0.469 
 1   8.73 -0.05  0.57347 -1.189 3.616  4.797 10.10  0.081 0.00 17.844 21.909 19.479 18.249 17.767 17.474  0.573 
 1   8.73  0.11  0.25332 -2.053 3.546  5.025  8.70  0.066 0.00 18.603 23.991 21.123 19.698 18.737 18.170  0.253 
 1   8.73  0.21  0.24691 -2.086 3.540  5.024  9.00  0.066 0.00 18.986 24.485 21.590 20.153 19.147 18.554  0.247 
 1   8.73  0.33  0.36030 -1.757 3.563  4.949  9.50  0.055 0.00 18.663 23.659 20.999 19.658 18.750 18.218  0.360 
 1   8.75 -0.05  0.54840 -1.252 3.610  4.815  7.00  0.048 0.00 14.901 18.990 16.562 15.320 14.812 14.503  0.548 
 1   8.75 -0.05  0.36134 -1.732 3.574  4.968  9.10  0.079 0.00 18.199 22.961 20.363 19.003 18.226 17.755  0.361 
 1   8.75  0.09  0.18629 -2.306 3.525  5.061  4.70  0.025 0.00 15.235 20.976 18.008 16.547 15.436 14.786  0.186 
 1   8.75  0.09  0.16116 -2.416 3.506  5.032  9.30  0.069 0.00 20.111 26.361 23.253 21.725 20.453 19.705  0.161 
 1   8.77  0.05  3.04746 -1.666 4.315  8.174  6.80  0.052 0.00 15.736 17.560 17.561 17.980 18.299 18.598  0.731 
 1   8.77  0.09  0.15023 -2.472 3.498  5.023  9.10  0.072 0.00 20.050 26.513 23.343 21.790 20.445 19.656  0.150 
 1   8.77  0.15  0.23946 -2.107 3.541  5.035  5.20  0.041 0.00 15.238 20.685 17.800 16.371 15.378 14.794  0.239 
 1   8.79 -0.25  0.25821 -1.982 3.567  5.048  8.00  0.066 0.00 17.725 22.645 19.907 18.490 17.739 17.288  0.258 
 1   8.79 -0.19  0.80312 -0.540 3.702  4.635  9.10  0.068 0.00 15.219 17.764 15.978 15.238 15.018 14.909  0.803 
 1   8.79 -0.01  0.16305 -2.410 3.512  5.053  5.60  0.040 0.00 16.396 22.490 19.413 17.905 16.685 15.971  0.163 
 1   8.79  0.01  0.29754 -1.907 3.560  5.003  9.60  0.080 0.00 19.138 24.234 21.491 20.099 19.225 18.704  0.298 
 1   8.79  0.07  0.26802 -2.003 3.551  5.020  5.40  0.027 0.95 14.476 19.726 16.896 15.493 14.566 14.022  0.268 
 1   8.79  0.13  0.14118 -2.549 3.489  5.041  7.90  0.081 0.00 19.044 25.779 22.508 20.927 19.501 18.667  0.141 
 1   8.79  0.15  0.20123 -2.247 3.533  5.067  9.80  0.089 0.89 19.551 25.375 22.388 20.906 19.794 19.137  0.201 
 1   8.81 -0.21  0.11771 -2.706 3.487  5.110  7.20  0.053 0.72 18.397 25.759 22.118 20.455 18.936 18.050  0.118 
 1   8.81 -0.07  0.17843 -2.333 3.527  5.075  9.70  0.069 0.86 19.691 25.698 22.618 21.104 19.953 19.276  0.178 
 1   8.81  0.03  1.19054  0.258 3.793  4.373  7.20  0.057 0.00 11.324 12.772 11.619 11.250 11.179 11.189  1.191 
 1   8.81  0.05  0.17642 -2.357 3.519  5.064  8.80  0.065 0.00 19.462 25.411 22.384 20.890 19.724 19.039  0.176 
 1   8.81  0.13  1.03605 -0.080 3.751  4.484  9.20  0.058 0.00 14.170 16.089 14.639 14.090 13.957 13.919  1.036 
 1   8.81  0.21  0.66523 -0.995 3.630  4.723  6.90  0.060 0.00 14.157 18.106 15.657 14.490 14.054 13.793  0.665 
 1   8.81  0.33  0.43346 -1.565 3.576  4.890  8.60  0.070 0.00 17.284 22.026 19.546 18.274 17.368 16.842  0.433 
 1   8.81  0.45  0.17342 -2.385 3.510  5.050  9.60  0.074 0.00 20.333 26.504 23.414 21.894 20.654 19.926  0.173 
 1   8.83 -0.23  0.32384 -1.800 3.578  5.005  9.50  0.075 0.00 18.769 23.426 20.824 19.445 18.753 18.333  0.324 
 1   8.83  0.11  2.03258  1.346 3.901  3.951  9.00  0.081 0.00 10.405 11.603 10.428 10.450 10.565 10.679  2.033 
 1   8.83  0.25  0.50506 -1.391 3.590  4.840  9.20  0.056 0.00 17.447 21.918 19.458 18.200 17.460 17.021  0.505 
 1   8.85 -0.11  0.21285 -2.170 3.549  5.079  7.60  0.067 0.88 17.175 22.667 19.712 18.250 17.305 16.748  0.213 
 1   8.85  0.05  0.29628 -1.915 3.557  5.001 10.50  0.074 0.00 20.059 25.198 22.436 21.043 20.152 19.624  0.296 
 1   8.85  0.11  0.45733 -1.500 3.584  4.879 10.00  0.078 0.00 18.520 23.117 20.613 19.310 18.546 18.088  0.457 
 1   8.85  0.17  0.16035 -2.461 3.501  5.054  5.20  0.033 0.00 16.122 22.453 19.307 17.773 16.467 15.704  0.160 
 1   8.87 -0.11  0.48654 -1.399 3.599  4.868  5.70  0.035 0.73 13.554 17.853 15.389 14.092 13.487 13.117  0.487 
 1   8.87 -0.05  2.66786 -1.163 4.425  8.104  4.50  0.022 0.00 12.177 14.375 14.584 15.055 15.408 15.740  0.717 
 1   8.87  0.05  0.39063 -1.658 3.574  4.928  8.40  0.064 1.00 16.570 21.324 18.757 17.423 16.606 16.117  0.391 
 1   8.87  0.17  0.09546 -3.018 3.441  5.147  6.90  0.049 0.00 19.216 27.798 23.726 22.013 20.056 18.930  0.095 
 1   8.87  0.17  0.28123 -1.976 3.549  5.004  7.20  0.060 0.00 16.910 22.233 19.385 17.970 17.028 16.473  0.281 
 1   8.87  0.17  0.48743 -1.432 3.588  4.855  9.10  0.066 0.00 17.450 21.969 19.490 18.210 17.466 17.022  0.487 
 1   8.87  0.23  0.70286 -0.898 3.640  4.690  8.50  0.075 0.91 14.953 18.879 16.438 15.282 14.853 14.597  0.703 
 1   8.87  0.35  0.32436 -1.855 3.556  4.974  9.60  0.083 0.00 19.008 24.203 21.437 20.050 19.126 18.580  0.324 
 1   8.89  0.11  0.19396 -2.281 3.530  5.073  9.30  0.072 0.00 19.774 25.501 22.536 21.067 19.984 19.347  0.194 
 1   8.89  0.13  0.93520 -0.303 3.722  4.547  8.50  0.062 0.97 13.350 15.761 14.011 13.314 13.127 13.046  0.935 
 1   8.89  0.15  1.23583  0.320 3.794  4.334  9.80  0.070 0.00 13.770 15.266 14.071 13.694 13.625 13.637  1.236 
 1   8.91 -0.11  0.23077 -2.102 3.553  5.063  7.80  0.057 0.00 17.826 23.084 20.215 18.783 17.906 17.389  0.231 
 1   8.91 -0.07  0.42739 -1.551 3.586  4.908  8.40  0.074 0.00 17.047 21.569 19.050 17.722 17.034 16.616  0.427 
 1   8.91 -0.01  0.55777 -1.237 3.610  4.808  8.30  0.066 0.00 16.163 20.294 17.852 16.603 16.089 15.775  0.558 
 1   8.91  0.17  0.12391 -2.756 3.472  5.123  8.40  0.059 0.00 20.060 27.384 23.854 22.219 20.621 19.699  0.124 
 1   8.93 -0.19  1.42094  0.727 3.864  4.264  7.80  0.059 0.74 10.548 11.758 10.700 10.542 10.556 10.620  1.421 
 1   8.93 -0.15  1.87646  1.298 3.904  3.977  9.90  0.064 0.00 11.425 12.591 11.442 11.484 11.603 11.720  1.876 
 1   8.93 -0.01  0.37218 -1.707 3.573  4.955  8.70  0.078 0.00 17.738 22.512 19.921 18.568 17.773 17.292  0.372 
 1   8.93  0.07  0.76378 -0.715 3.667  4.648  9.00  0.062 0.00 15.557 18.833 16.641 15.677 15.379 15.216  0.764 
 1   8.93  0.19  0.32582 -1.850 3.557  4.974 10.20  0.082 0.00 19.595 24.771 22.006 20.615 19.704 19.165  0.326 
 1   8.93  0.33  0.11480 -2.848 3.464  5.146  7.20  0.047 0.75 18.739 26.725 22.966 21.291 19.502 18.444  0.115 
 1   8.95 -0.41  0.70345 -0.730 3.680  4.681 10.30  0.069 0.00 16.896 19.731 17.818 16.985 16.719 16.575  0.703 
 1   8.95 -0.13  1.05734  0.034 3.774  4.469  6.90  0.059 0.80 11.274 12.989 11.715 11.224 11.098 11.063  1.057 
 1   8.95 -0.07  0.49908 -1.376 3.600  4.857  8.00  0.068 0.83 15.687 20.033 17.560 16.258 15.644 15.268  0.499 
 1   8.95 -0.03  0.41697 -1.584 3.582  4.914  7.20  0.055 0.00 15.929 20.504 17.975 16.649 15.920 15.480  0.417 
 1   8.95  0.01  0.84484 -0.493 3.700  4.601  8.80  0.059 0.00 14.801 17.451 15.575 14.807 14.587 14.479  0.845 
 1   8.95  0.09  0.14161 -2.630 3.488  5.119  9.50  0.080 0.96 20.144 27.045 23.676 22.074 20.617 19.770  0.142 
 1   8.95  0.11  0.12591 -2.764 3.475  5.149  8.20  0.065 0.00 19.879 27.138 23.622 21.988 20.418 19.514  0.126 
 1   8.95  0.11  0.44957 -1.518 3.582  4.883  8.70  0.085 0.00 17.266 21.902 19.390 18.082 17.302 16.835  0.450 
 1   8.95  0.33  0.88820 -0.428 3.702  4.569 10.10  0.076 0.00 15.939 18.738 16.740 15.934 15.717 15.613  0.888 
 1   8.95  0.39  0.68028 -0.954 3.634  4.707  7.30  0.060 0.00 14.456 18.427 15.943 14.784 14.348 14.088  0.680 
 1   8.95  0.39  0.67830 -0.959 3.633  4.709 10.90  0.068 0.80 17.660 21.762 19.283 18.103 17.595 17.284  0.678 
 1   8.97 -0.05  0.32735 -1.821 3.568  4.992  7.50  0.043 0.82 16.252 21.188 18.491 17.113 16.289 15.798  0.327 
 1   8.97 -0.03  0.91145 -0.313 3.727  4.564 10.50  0.067 0.00 16.052 18.260 16.656 16.016 15.842 15.769  0.911 
 1   8.97 -0.01  0.32038 -1.845 3.565  4.993  9.80  0.075 0.00 19.183 24.151 21.462 20.083 19.246 18.744  0.320 
 1   8.97  0.11  0.15669 -2.531 3.499  5.107  7.30  0.057 0.84 17.864 24.534 21.254 19.678 18.284 17.470  0.157 
 1   8.97  0.13  0.07560 -3.628 3.351  5.296  2.20  0.010 0.00 16.040 29.783 23.036 20.623 18.095 16.334  0.076 
 1   8.97  0.35  0.68371 -0.945 3.635  4.703 12.80  0.070 0.00 19.933 23.890 21.416 20.259 19.828 19.572  0.684 
 1   8.97  0.45  0.26862 -2.017 3.545  5.009  9.90  0.086 0.00 19.713 25.154 22.277 20.844 19.868 19.291  0.269 
 1   8.99 -0.35  0.27583 -1.911 3.576  5.042 10.70  0.076 0.84 19.667 24.458 21.767 20.347 19.654 19.235  0.276 
 1   8.99 -0.29  0.98750 -0.052 3.772  4.518  7.50  0.059 0.00 12.399 13.933 12.783 12.351 12.244 12.224  0.987 
 1   8.99 -0.03  1.37306  0.608 3.833  4.245  8.70  0.088 0.00 11.951 13.229 12.160 11.933 11.920 11.967  1.373 
 1   8.99  0.03  0.86763 -0.438 3.707  4.588  7.00  0.050 0.00 12.866 15.392 13.580 12.848 12.642 12.546  0.868 
 1   8.99  0.03  0.14685 -2.606 3.494  5.134  8.00  0.058 0.00 19.284 25.919 22.638 21.064 19.687 18.887  0.147 
 1   8.99  0.15  1.60277  0.878 3.846  4.096 10.80  0.086 0.00 13.375 14.650 13.528 13.344 13.358 13.424  1.603 
 1   8.99  0.27  0.15987 -2.531 3.498  5.109  6.20  0.049 0.95 16.611 23.200 19.945 18.378 17.007 16.210  0.160 
 1   8.99  0.39  0.12499 -2.813 3.469  5.171  7.50  0.059 0.73 18.948 26.754 23.047 21.379 19.649 18.634  0.125 
 1   9.01 -0.07  0.27874 -1.951 3.561  5.023  8.00  0.062 0.00 17.646 22.704 19.948 18.549 17.707 17.205  0.279 
 1   9.01 -0.05  0.49011 -1.401 3.597  4.863  8.20  0.074 0.00 16.472 20.778 18.315 17.019 16.426 16.062  0.490 
 1   9.01  0.15  0.47853 -1.451 3.587  4.862  6.60  0.047 0.00 14.998 19.502 17.024 15.745 15.001 14.558  0.479 
 1   9.01  0.17  0.37181 -1.722 3.566  4.940  8.30  0.066 0.00 17.374 22.311 19.670 18.324 17.448 16.930  0.372 
 1   9.01  0.19  0.36031 -1.755 3.563  4.948  9.00  0.063 0.00 18.158 23.154 20.481 19.125 18.238 17.715  0.360 
 1   9.01  0.33  3.70094 -2.837 4.040  8.259  8.00  0.076 0.00 19.861 20.998 20.211 20.474 20.711 20.918  0.755 
 1   9.01  0.33  0.13220 -2.759 3.475  5.164  8.50  0.066 0.89 19.556 27.026 23.417 21.767 20.139 19.202  0.132 
 1   9.03 -0.23  0.39139 -1.613 3.588  4.942 10.00  0.071 0.00 18.803 23.240 20.726 19.388 18.758 18.376  0.391 
 1   9.03 -0.11  0.69838 -0.840 3.656  4.692  8.30  0.068 0.00 15.169 18.560 16.350 15.341 15.016 14.831  0.698 
 1   9.03 -0.09  0.26352 -1.992 3.559  5.034  9.70  0.074 0.00 19.451 24.575 21.786 20.373 19.523 19.018  0.264 
 1   9.03 -0.07  0.21046 -2.185 3.546  5.077  8.40  0.077 0.86 18.068 23.647 20.687 19.220 18.230 17.645  0.210 
 1   9.03 -0.07  0.24311 -2.062 3.554  5.047  8.60  0.060 0.00 18.525 23.759 20.917 19.496 18.611 18.088  0.243 
 1   9.03 -0.05  0.19926 -2.232 3.542  5.084  9.40  0.070 0.00 19.751 25.257 22.324 20.871 19.896 19.322  0.199 
 1   9.03 -0.03  0.21049 -2.191 3.544  5.075  9.60  0.063 0.00 19.848 25.295 22.389 20.948 19.983 19.415  0.210 
 1   9.03  0.01  0.30622 -1.881 3.561  4.996  9.00  0.093 0.00 18.473 23.551 20.822 19.430 18.563 18.045  0.306 
 1   9.03  0.05  0.48528 -1.426 3.592  4.862  9.20  0.064 0.71 17.141 21.690 19.170 17.859 17.144 16.710  0.485 
 1   9.03  0.07  0.17026 -2.441 3.513  5.107  8.30  0.055 0.91 18.555 24.815 21.673 20.140 18.879 18.141  0.170 
 1   9.03  0.07  0.14891 -2.599 3.494  5.133  8.60  0.071 0.89 19.285 26.121 22.768 21.172 19.737 18.903  0.149 
 1   9.03  0.11  0.61350 -1.112 3.620  4.764 10.40  0.067 0.70 17.621 21.811 19.348 18.120 17.570 17.231  0.613 
 1   9.03  0.15  0.34362 -1.797 3.562  4.964  8.50  0.072 0.90 17.124 22.229 19.494 18.114 17.218 16.687  0.344 
 1   9.03  0.17  0.39451 -1.659 3.570  4.918  9.00  0.084 0.00 17.917 22.797 20.202 18.868 17.996 17.479  0.395 
 1   9.03  0.19  0.66335 -0.996 3.631  4.724 12.90  0.080 0.00 20.160 24.128 21.678 20.505 20.069 19.806  0.663 
 1   9.03  0.31  0.26412 -2.031 3.544  5.012 10.30  0.072 0.00 20.147 25.584 22.707 21.277 20.296 19.717  0.264 
 1   9.05 -0.15  0.42396 -1.544 3.589  4.913  8.50  0.073 0.00 17.130 21.562 19.060 17.734 17.094 16.705  0.424 
 1   9.05 -0.11  0.23582 -2.083 3.555  5.057 10.00  0.068 0.82 19.426 24.787 21.888 20.441 19.533 18.997  0.236 
 1   9.05 -0.05  1.04603  0.003 3.766  4.464 10.10  0.072 0.00 14.862 16.556 15.279 14.805 14.690 14.665  1.046 
 1   9.05 -0.01  0.25689 -2.026 3.553  5.032  8.20  0.075 0.00 18.034 23.286 20.464 19.051 18.141 17.603  0.257 
 1   9.05  0.03  0.53336 -1.303 3.603  4.825 10.30  0.075 0.00 18.328 22.572 20.116 18.842 18.279 17.932  0.533 
 1   9.05  0.17  0.65047 -1.026 3.628  4.734 10.20  0.073 0.00 17.534 21.524 19.071 17.888 17.443 17.175  0.650 
 1   9.05  0.25  0.27629 -1.993 3.546  5.004  8.80  0.076 0.00 18.553 23.946 21.082 19.656 18.694 18.126  0.276 
 1   9.05  0.27  0.12966 -2.781 3.473  5.169  6.40  0.045 0.00 18.123 25.466 21.900 20.264 18.668 17.753  0.130 
 1   9.07 -0.47  0.11423 -2.845 3.489  5.244  8.20  0.061 0.94 19.425 27.079 23.020 21.256 19.813 19.048  0.114 
 1   9.07 -0.21  0.24803 -2.020 3.563  5.051 10.20  0.066 0.00 20.019 25.051 22.267 20.843 20.054 19.583  0.248 
 1   9.07 -0.17  0.40966 -1.575 3.588  4.923  8.40  0.056 0.00 17.108 21.540 19.033 17.706 17.062 16.673  0.410 
 1   9.07 -0.15  0.17096 -2.408 3.524  5.121  5.00  0.036 0.00 15.790 21.699 18.583 17.065 15.985 15.356  0.171 
 1   9.07 -0.15  0.79840 -0.557 3.698  4.633  9.80  0.083 0.87 15.496 18.347 16.419 15.582 15.321 15.181  0.798 
 1   9.07 -0.01  0.10552 -2.993 3.458  5.233  7.40  0.064 0.00 19.653 27.697 23.804 22.110 20.333 19.324  0.106 
 1   9.07  0.03  0.34394 -1.785 3.567  4.973  8.20  0.075 0.94 16.740 21.693 19.020 17.649 16.805 16.299  0.344 
 1   9.07  0.03  0.24412 -2.072 3.548  5.038  9.50  0.071 0.00 19.451 24.803 21.942 20.519 19.576 19.019  0.244 
 1   9.07  0.05  0.53235 -1.308 3.602  4.825  9.60  0.066 0.00 17.639 21.885 19.431 18.160 17.588 17.237  0.532 
 1   9.07  0.07  0.18064 -2.366 3.522  5.094  6.40  0.051 0.82 16.588 22.689 19.607 18.097 16.882 16.167  0.181 
 1   9.07  0.07  0.63350 -1.054 3.627  4.746 10.40  0.060 0.92 17.210 21.227 18.790 17.587 17.120 16.837  0.633 
 1   9.07  0.21  1.27013  0.391 3.798  4.288  8.60  0.065 0.00 12.394 13.876 12.675 12.307 12.244 12.262  1.270 
