#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   6.97  0.23  1.25261  0.290 3.792  4.361 12.60  0.105 0.00 16.646 18.241 16.997 16.591 16.513 16.517  1.253 
 1   7.25 -0.19  0.11940 -1.896 3.504  4.374  7.00  0.065 0.00 16.510 22.931 19.661 18.079 16.834 16.112  0.119 
 1   7.33 -0.09  0.08582 -2.128 3.484  4.381  8.70  0.083 0.80 18.283 25.466 21.998 20.365 18.824 17.932  0.086 
 1   7.49 -0.19  0.04064 -2.824 3.413  4.468  6.60  0.061 0.00 18.429 27.078 23.457 21.818 19.642 18.278  0.041 
 1   7.53  0.23  0.29962 -1.925 3.551  4.990  8.50  0.093 0.00 18.083 23.407 20.568 19.150 18.216 17.662  0.300 
 1   7.63  0.37  0.11940 -2.095 3.483  4.488  7.70  0.067 0.00 17.707 24.565 21.270 19.682 18.200 17.334  0.119 
 1   7.67 -0.05  0.22949 -2.119 3.550  5.062  9.30  0.093 0.00 19.367 24.756 21.861 20.420 19.495 18.948  0.229 
 1   7.73  0.17  0.23479 -2.128 3.539  5.039  8.20  0.077 0.77 17.584 23.303 20.355 18.892 17.806 17.164  0.235 
 1   7.73  0.29  0.07998 -2.432 3.460  4.558  7.20  0.071 0.94 17.445 25.110 21.520 19.871 18.132 17.120  0.080 
 1   7.79  0.25  0.59612 -1.174 3.613  4.786 10.90  0.078 0.82 18.129 22.448 19.976 18.738 18.115 17.736  0.596 
 1   7.79  0.33  0.30115 -1.921 3.551  4.989  8.10  0.069 0.73 17.198 22.586 19.730 18.307 17.339 16.767  0.301 
 1   7.89 -0.11  0.20170 -2.213 3.547  5.088  8.70  0.091 0.00 19.002 24.479 21.528 20.063 19.134 18.586  0.202 
 1   7.89 -0.09  0.12429 -2.306 3.497  4.772  6.30  0.060 0.00 16.835 23.363 20.118 18.546 17.215 16.440  0.124 
 1   7.91 -0.11  0.10910 -2.413 3.491  4.797  8.00  0.084 0.93 18.108 24.954 21.586 19.976 18.558 17.738  0.109 
 1   7.93  0.19  0.23855 -2.117 3.539  5.034  9.40  0.085 0.00 19.462 25.022 22.110 20.662 19.643 19.040  0.239 
 1   7.97 -0.01  1.54524  0.766 3.869  4.284  9.10  0.114 0.00 11.954 13.197 12.110 11.996 12.039 12.120  1.545 
 1   7.97 -0.01  0.46374 -1.475 3.589  4.882 10.10  0.104 0.98 17.826 22.351 19.840 18.517 17.832 17.414  0.464 
 1   7.97  0.19  1.33734  0.438 3.810  4.312  9.00  0.084 0.76 12.430 13.967 12.750 12.371 12.302 12.310  1.337 
 1   7.99  0.13  0.42703 -1.578 3.577  4.901  8.60  0.089 0.00 17.315 22.047 19.519 18.203 17.373 16.879  0.427 
 1   8.07 -0.13  0.61031 -1.077 3.630  4.769 10.80  0.102 0.00 18.264 22.133 19.760 18.592 18.174 17.924  0.610 
 1   8.07  0.19  0.23718 -2.122 3.539  5.035  9.20  0.096 0.00 19.274 24.857 21.940 20.487 19.463 18.858  0.237 
 1   8.07  0.23  0.30323 -1.915 3.552  4.988  9.70  0.077 0.00 19.257 24.539 21.715 20.306 19.377 18.828  0.303 
 1   8.11  0.03  0.42401 -1.576 3.580  4.908  3.90  0.021 0.83 12.071 16.717 14.167 12.846 12.068 11.603  0.424 
 1   8.11  0.07  3.01134  1.968 4.058  4.128  9.50  0.108 0.00  9.349 10.528  9.821 10.103 10.345 10.530  3.011 
 1   8.11  0.29  0.96096 -0.277 3.724  4.538 12.70  0.091 0.92 17.606 20.199 18.339 17.592 17.393 17.302  0.961 
 1   8.15  0.03  0.10506 -2.602 3.479  4.923  6.90  0.064 0.00 18.176 25.150 21.815 20.216 18.695 17.808  0.105 
 1   8.15  0.19  1.03912 -0.106 3.746  4.491  8.90  0.089 0.00 13.936 16.003 14.471 13.882 13.736 13.687  1.039 
 1   8.17 -0.21  0.27020 -1.954 3.567  5.039 10.10  0.099 0.83 19.180 24.251 21.463 20.029 19.236 18.760  0.270 
 1   8.17 -0.05  0.44060 -1.524 3.587  4.899  8.50  0.082 0.00 17.080 21.595 19.081 17.756 17.071 16.654  0.441 
 1   8.19 -0.03  0.10523 -2.604 3.481  4.935  6.90  0.062 0.97 17.457 24.429 21.072 19.469 17.962 17.087  0.105 
 1   8.21  0.15  0.51661 -1.361 3.595  4.836 11.60  0.084 0.00 19.772 24.192 21.720 20.443 19.773 19.366  0.517 
 1   8.23  0.55  0.91390 -0.383 3.709  4.564 13.30  0.100 0.00 19.028 21.843 19.824 19.019 18.810 18.713  0.914 
 1   8.31  0.37  0.23014 -2.148 3.537  5.041  8.50  0.086 0.00 18.640 24.243 21.319 19.865 18.830 18.219  0.230 
 1   8.33 -0.27  0.60554 -1.054 3.637  4.768  8.80  0.082 0.76 15.833 19.627 17.309 16.155 15.728 15.472  0.606 
 1   8.33 -0.25  0.24230 -2.037 3.564  5.061 10.10  0.099 0.87 19.350 24.505 21.662 20.210 19.412 18.934  0.242 
 1   8.33  0.17  0.14356 -2.407 3.493  4.922  9.20  0.089 0.97 19.264 25.886 22.675 21.106 19.708 18.888  0.144 
 1   8.35 -0.07  0.21408 -2.173 3.547  5.076 10.10  0.089 0.74 19.737 25.414 22.441 20.966 19.938 19.325  0.214 
 1   8.35  0.03  0.50735 -1.373 3.597  4.849 10.00  0.110 0.00 18.202 22.592 20.112 18.810 18.193 17.811  0.507 
 1   8.35  0.07  0.35016 -1.776 3.566  4.970  8.70  0.071 0.00 17.911 22.839 20.184 18.823 17.974 17.468  0.350 
 1   8.37 -0.03  0.34070 -1.792 3.569  4.985  9.40  0.086 0.00 18.649 23.526 20.879 19.506 18.699 18.212  0.341 
 1   8.37  0.01  3.63120  2.449 3.667  2.162  8.90  0.087 0.00  7.547 10.996  8.615  7.672  7.387  7.220  3.631 
 1   8.37  0.09  0.22972 -2.136 3.542  5.050  8.90  0.090 0.00 19.011 24.520 21.618 20.173 19.179 18.591  0.230 
 1   8.39 -0.19  0.09637 -2.714 3.477  4.991  5.10  0.031 0.77 16.251 23.787 20.146 18.487 16.864 15.913  0.096 
 1   8.41  0.13  3.27960  2.245 4.001  3.661  7.10  0.062 0.00  6.258  7.317  6.410  6.674  6.902  7.058  3.280 
 1   8.43 -0.05  0.09545 -2.743 3.469  4.983  8.00  0.078 0.92 18.969 26.503 22.926 21.274 19.600 18.635  0.095 
 1   8.43  0.23  0.32473 -1.855 3.556  4.975  9.00  0.081 0.86 17.811 23.082 20.275 18.870 17.936 17.383  0.325 
 1   8.43  0.35  0.18955 -2.284 3.523  5.039  6.90  0.059 0.77 16.772 22.854 19.808 18.306 17.083 16.359  0.190 
 1   8.45  0.31  0.12506 -2.546 3.481  4.950  8.30  0.073 0.00 19.434 26.367 23.048 21.451 19.946 19.068  0.125 
 1   8.47 -0.13  1.81553  1.131 3.939  4.267 10.70  0.095 0.74 12.391 13.584 12.486 12.537 12.654 12.768  1.816 
 1   8.47 -0.03  0.15009 -2.381 3.505  4.961  8.00  0.081 0.00 18.723 25.023 21.896 20.356 19.078 18.326  0.150 
 1   8.49 -0.07  0.12126 -2.563 3.490  4.989  7.30  0.059 0.72 18.032 25.031 21.650 20.044 18.543 17.666  0.121 
 1   8.51 -0.15  0.25883 -1.998 3.562  5.042  9.10  0.087 0.00 18.865 23.956 21.169 19.746 18.928 18.438  0.259 
 1   8.51  0.13  0.49398 -1.414 3.590  4.853  8.90  0.076 0.75 16.776 21.380 18.859 17.556 16.803 16.350  0.494 
 1   8.51  0.17  0.34468 -1.798 3.561  4.964 10.70  0.106 1.00 19.214 24.324 21.605 20.223 19.326 18.793  0.345 
 1   8.53 -0.37  0.49643 -1.323 3.616  4.866  9.30  0.103 0.00 17.378 21.360 18.993 17.762 17.293 17.011  0.496 
 1   8.53  0.25  0.45041 -1.524 3.579  4.878  9.10  0.099 0.00 17.681 22.411 19.912 18.621 17.762 17.256  0.450 
 1   8.53  0.37  0.20584 -2.236 3.532  5.061  9.30  0.102 0.00 19.660 25.393 22.431 20.958 19.884 19.248  0.206 
 1   8.55  0.03  0.56982 -1.215 3.611  4.799  8.50  0.085 0.00 16.306 20.467 18.014 16.766 16.248 15.930  0.570 
 1   8.57 -0.23  0.34355 -1.751 3.581  4.994  8.10  0.079 0.00 17.246 21.841 19.266 17.897 17.224 16.815  0.344 
 1   8.57 -0.11  2.27202  1.569 3.982  4.099 13.60  0.095 0.92 13.872 15.031 14.002 14.205 14.403 14.555  2.272 
 1   8.57  0.25  1.34035  0.458 3.810  4.292 10.40  0.093 0.00 14.026 15.483 14.300 13.965 13.917 13.944  1.340 
 1   8.57  0.35  0.30115 -1.920 3.551  4.989 10.00  0.078 0.00 19.570 24.862 22.035 20.624 19.692 19.141  0.301 
 1   8.57  0.35  1.21190  0.243 3.786  4.367 11.20  0.095 0.00 15.361 17.042 15.725 15.284 15.200 15.201  1.212 
 1   8.57  0.45  0.12262 -2.596 3.478  4.980  7.70  0.081 0.00 18.960 25.992 22.641 21.033 19.499 18.602  0.123 
 1   8.59  0.19  0.63281 -1.079 3.622  4.754  7.60  0.084 0.95 14.412 18.542 16.072 14.856 14.352 14.046  0.633 
 1   8.59  0.39  0.28952 -1.955 3.549  4.997  9.50  0.112 0.89 18.515 23.965 21.087 19.650 18.680 18.104  0.290 
 1   8.61  0.09  0.60281 -1.141 3.618  4.775 10.70  0.102 0.00 18.321 22.455 19.993 18.764 18.268 17.964  0.603 
 1   8.61  0.21  0.42623 -1.585 3.575  4.897  9.60  0.087 0.72 17.904 22.825 20.227 18.891 17.998 17.470  0.426 
 1   8.63 -0.27  4.52154 -1.963 4.280  8.401  7.70  0.064 0.00 17.378 19.144 19.055 19.448 19.754 20.037  0.860 
 1   8.63 -0.07  0.17080 -2.336 3.521  5.038  8.60  0.064 0.86 18.571 24.657 21.565 20.045 18.857 18.158  0.171 
 1   8.63  0.19  1.02051 -0.135 3.742  4.497  9.40  0.105 0.00 14.508 16.654 15.083 14.472 14.317 14.260  1.021 
 1   8.65 -0.03  0.12693 -2.580 3.489  5.024  7.60  0.082 0.80 18.279 25.246 21.885 20.279 18.787 17.916  0.127 
 1   8.65 -0.03  1.91517  1.224 3.931  4.168  8.30  0.069 0.00 10.010 11.153 10.028 10.142 10.298 10.436  1.915 
 1   8.65  0.01  0.22755 -2.134 3.546  5.058 10.10  0.096 0.90 19.552 25.049 22.147 20.701 19.717 19.134  0.228 
