#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   9.15  0.45  0.23206 -2.138 3.537  5.037  7.90  0.076 0.00 18.016 23.594 20.677 19.228 18.198 17.590  0.232 
 1   9.17 -0.43  0.37135 -1.629 3.598  4.974  9.50  0.083 0.00 18.342 22.519 20.102 18.789 18.254 17.931  0.371 
 1   9.17 -0.21  0.39312 -1.611 3.587  4.938  7.90  0.102 0.91 16.069 20.623 18.075 16.716 16.056 15.653  0.393 
 1   9.17 -0.03  0.12714 -2.778 3.481  5.189  6.70  0.081 0.00 18.416 25.617 22.083 20.444 18.923 18.050  0.127 
 1   9.17  0.05  0.48836 -1.417 3.592  4.859  7.60  0.088 0.00 15.913 20.359 17.872 16.572 15.907 15.502  0.488 
 1   9.17  0.07  1.51884  0.829 3.830  4.059  8.10  0.082 0.00 10.798 12.108 10.992 10.759 10.747 10.795  1.519 
 1   9.17  0.19  0.20280 -2.244 3.532  5.061  8.70  0.088 0.00 19.081 24.796 21.838 20.369 19.295 18.662  0.203 
 1   9.17  0.21  1.27048  0.406 3.797  4.270  8.90  0.077 0.75 12.437 14.056 12.788 12.366 12.281 12.278  1.270 
 1   9.19 -0.01  0.18631 -2.328 3.529  5.098  7.60  0.087 0.00 18.190 23.974 20.983 19.501 18.413 17.771  0.186 
 1   9.19  0.13  0.33826 -1.808 3.562  4.968  7.10  0.082 0.00 16.390 21.446 18.739 17.364 16.481 15.956  0.338 
 1   9.19  0.19  0.39200 -1.667 3.569  4.919  8.40  0.078 0.00 17.337 22.235 19.631 18.296 17.417 16.897  0.392 
 1   9.21 -0.29  0.33882 -1.749 3.584  4.998  8.10  0.084 0.73 16.763 21.427 18.810 17.423 16.747 16.337  0.339 
 1   9.21 -0.15  0.42750 -1.534 3.590  4.909  8.10  0.082 0.00 16.704 21.136 18.636 17.309 16.673 16.285  0.428 
 1   9.21 -0.11  0.15924 -2.503 3.511  5.133  7.20  0.076 0.80 17.756 24.294 20.986 19.400 18.112 17.363  0.159 
 1   9.21 -0.11  0.55904 -1.206 3.616  4.803  9.10  0.089 0.00 16.886 20.939 18.520 17.289 16.810 16.519  0.559 
 1   9.21 -0.05  0.18199 -2.352 3.528  5.106  9.00  0.087 0.00 19.650 25.491 22.460 20.963 19.875 19.234  0.182 
 1   9.21  0.07  0.23942 -2.094 3.545  5.038  9.10  0.080 0.87 18.491 23.978 21.081 19.640 18.650 18.065  0.239 
 1   9.21  0.11  0.21410 -2.193 3.538  5.059  9.00  0.086 0.00 19.253 24.842 21.917 20.463 19.437 18.832  0.214 
 1   9.21  0.17  0.33270 -1.827 3.559  4.969 10.00  0.086 0.00 19.338 24.467 21.727 20.343 19.442 18.908  0.333 
 1   9.21  0.25  0.11959 -2.868 3.465  5.188  6.10  0.066 0.00 18.041 25.760 22.036 20.368 18.671 17.699  0.120 
 1   9.23 -0.35  0.12556 -2.758 3.493  5.213  8.00  0.085 0.93 18.999 26.309 22.500 20.786 19.393 18.628  0.126 
 1   9.23 -0.29  0.49719 -1.331 3.612  4.859  9.40  0.091 0.00 17.498 21.542 19.152 17.905 17.416 17.120  0.497 
 1   9.23 -0.25  0.36195 -1.693 3.585  4.975  5.80  0.065 0.73 14.330 18.938 16.348 14.978 14.303 13.894  0.362 
 1   9.23 -0.25  0.12457 -2.777 3.488  5.209  6.90  0.074 0.00 18.613 25.857 22.140 20.454 19.029 18.237  0.125 
 1   9.23 -0.17  0.40072 -1.596 3.586  4.928  9.90  0.089 0.00 18.659 23.174 20.645 19.301 18.640 18.237  0.401 
 1   9.23 -0.15  0.24304 -2.047 3.559  5.051  7.20  0.083 0.83 16.509 21.776 18.902 17.457 16.596 16.085  0.243 
 1   9.23 -0.13  0.15591 -2.524 3.509  5.136  7.80  0.077 0.00 18.879 25.253 21.986 20.411 19.188 18.478  0.156 
 1   9.23  0.03  0.22117 -2.157 3.543  5.059  9.10  0.069 0.00 19.263 24.717 21.826 20.390 19.409 18.831  0.221 
 1   9.23  0.07  0.68672 -0.911 3.641  4.697  9.10  0.094 0.72 15.849 19.747 17.356 16.208 15.766 15.496  0.687 
 1   9.23  0.09  1.30036  0.501 3.808  4.228  9.10  0.080 0.84 12.268 13.752 12.572 12.210 12.143 12.154  1.300 
 1   9.25 -0.31  0.43819 -1.479 3.601  4.907 10.20  0.070 0.00 18.666 22.808 20.400 19.109 18.578 18.256  0.438 
 1   9.25 -0.11  0.61910 -1.049 3.632  4.755  9.00  0.091 0.00 16.392 20.221 17.857 16.703 16.294 16.050  0.619 
 1   9.25 -0.07  0.16999 -2.433 3.518  5.120  7.60  0.068 0.88 17.859 24.085 20.911 19.367 18.157 17.449  0.170 
 1   9.25 -0.03  0.10450 -3.005 3.457  5.238  6.90  0.066 0.00 19.183 27.310 23.363 21.659 19.867 18.857  0.105 
 1   9.25 -0.01  0.21924 -2.160 3.545  5.065  8.70  0.087 0.95 18.169 23.650 20.747 19.303 18.325 17.747  0.219 
 1   9.25 -0.01  0.22605 -2.135 3.546  5.059  9.30  0.088 0.73 18.999 24.618 21.683 20.223 19.195 18.583  0.226 
 1   9.25  0.01  0.20769 -2.206 3.541  5.072  8.40  0.082 0.00 18.684 24.203 21.293 19.847 18.849 18.259  0.208 
 1   9.25  0.07  0.44018 -1.535 3.582  4.890  8.20  0.085 0.00 16.807 21.441 18.920 17.604 16.836 16.374  0.440 
 1   9.25  0.07  0.28806 -1.938 3.555  5.002  8.90  0.087 0.00 18.516 23.734 20.941 19.536 18.628 18.089  0.288 
 1   9.25  0.09  0.31445 -1.866 3.559  4.984  8.70  0.064 0.78 17.615 22.811 20.030 18.633 17.718 17.177  0.314 
 1   9.25  0.09  0.40110 -1.629 3.574  4.912 10.20  0.072 0.00 19.043 23.807 21.253 19.926 19.092 18.594  0.401 
 1   9.25  0.15  0.44176 -1.539 3.579  4.885  6.50  0.066 0.00 15.117 19.778 17.271 15.972 15.157 14.673  0.442 
 1   9.25  0.15  0.32248 -1.852 3.558  4.976  8.10  0.088 0.00 17.500 22.655 19.901 18.510 17.608 17.072  0.322 
 1   9.25  0.15  0.35685 -1.758 3.564  4.952 10.10  0.065 0.00 19.266 24.238 21.572 20.216 19.341 18.823  0.357 
 1   9.25  0.23  0.69572 -0.908 3.638  4.688  7.40  0.080 0.00 14.439 18.306 15.874 14.736 14.330 14.090  0.696 
 1   9.27 -0.21  0.33302 -1.777 3.578  4.996  9.00  0.079 0.00 18.212 22.865 20.270 18.895 18.199 17.776  0.333 
 1   9.27 -0.07  0.36431 -1.716 3.575  4.963  8.70  0.081 0.81 17.209 22.036 19.403 18.031 17.244 16.769  0.364 
 1   9.27 -0.05  0.20225 -2.217 3.543  5.081  8.50  0.074 0.00 18.813 24.302 21.375 19.923 18.956 18.387  0.202 
 1   9.27 -0.03  0.32181 -1.836 3.566  4.992  8.70  0.084 0.00 18.060 23.009 20.326 18.945 18.120 17.624  0.322 
 1   9.27 -0.01  1.18520  0.321 3.797  4.324 10.00  0.088 0.89 13.492 15.023 13.844 13.448 13.363 13.360  1.185 
 1   9.27 -0.01  0.35660 -1.748 3.571  4.968 10.40  0.087 0.00 19.541 24.382 21.760 20.396 19.589 19.101  0.357 
 1   9.27  0.01  0.49839 -1.388 3.596  4.852  7.70  0.084 0.00 15.940 20.305 17.829 16.531 15.913 15.534  0.498 
 1   9.27  0.01  0.99530 -0.106 3.753  4.498  9.80  0.091 0.00 14.834 16.734 15.333 14.793 14.655 14.611  0.995 
 1   9.27  0.05  0.95703 -0.206 3.738  4.523  6.70  0.065 0.00 11.985 14.067 12.531 11.931 11.775 11.718  0.957 
 1   9.27  0.39  1.09763  0.080 3.765  4.405  5.10  0.043 0.00  9.671 11.510 10.062  9.547  9.441  9.428  1.098 
 1   9.29 -0.37  0.30747 -1.814 3.583  5.019  7.50  0.072 0.00 16.805 21.323 18.754 17.378 16.753 16.375  0.307 
 1   9.29 -0.35  0.35987 -1.681 3.590  4.982  6.80  0.061 0.71 15.323 19.792 17.246 15.885 15.265 14.889  0.360 
 1   9.29 -0.21  0.45349 -1.458 3.598  4.891  9.50  0.074 0.70 17.518 21.873 19.392 18.071 17.468 17.099  0.453 
 1   9.29 -0.17  0.24900 -2.021 3.561  5.045  8.50  0.086 0.90 17.684 22.865 20.027 18.590 17.757 17.261  0.249 
 1   9.29 -0.15  0.21886 -2.138 3.553  5.074  9.60  0.069 0.00 19.715 25.017 22.117 20.670 19.800 19.286  0.219 
 1   9.29 -0.13  0.30422 -1.864 3.569  5.006  7.90  0.080 0.80 16.781 21.773 19.040 17.635 16.831 16.348  0.304 
 1   9.29 -0.13  0.23280 -2.089 3.555  5.060  8.80  0.073 0.00 18.792 24.037 21.174 19.738 18.874 18.363  0.233 
 1   9.29 -0.07  0.34555 -1.768 3.572  4.980  9.20  0.089 0.00 18.390 23.196 20.574 19.202 18.424 17.953  0.346 
 1   9.29 -0.07  0.89924 -0.307 3.729  4.561  9.80  0.058 0.00 15.338 17.484 15.917 15.294 15.125 15.056  0.899 
 1   9.29 -0.05  0.22133 -2.145 3.548  5.065  9.00  0.078 0.00 19.133 24.536 21.635 20.194 19.259 18.707  0.221 
 1   9.29  0.03  0.73053 -0.782 3.658  4.663  8.40  0.077 0.00 15.125 18.555 16.309 15.296 14.973 14.791  0.731 
 1   9.29  0.21  1.21713  0.331 3.788  4.290  6.20  0.077 0.00 10.142 11.728 10.474 10.063  9.984  9.989  1.217 
 1   9.29  0.21  0.84938 -0.505 3.691  4.584  7.50  0.082 0.00 13.533 16.470 14.423 13.574 13.331 13.208  0.849 
 1   9.29  0.27  0.92028 -0.329 3.715  4.539  6.80  0.069 0.00 12.392 14.931 13.088 12.357 12.165 12.081  0.920 
 1   9.29  0.31  0.25719 -2.050 3.542  5.014  9.70  0.086 0.00 19.594 25.081 22.192 20.754 19.760 19.172  0.257 
 1   9.29  0.33  0.71166 -0.865 3.644  4.676 10.30  0.081 0.00 17.232 21.066 18.622 17.498 17.110 16.882  0.712 
 1   9.29  0.41  0.46429 -1.483 3.582  4.863  8.60  0.103 0.00 17.078 21.786 19.321 18.064 17.180 16.665  0.464 
 1   9.31 -0.25  2.23654 -1.337 4.370  8.048  8.20  0.075 0.00 16.311 18.421 18.505 18.936 19.265 19.572  0.701 
 1   9.31 -0.21  0.22733 -2.096 3.558  5.070  6.90  0.072 0.00 16.909 22.084 19.229 17.787 16.967 16.480  0.227 
 1   9.31 -0.11  0.43390 -1.524 3.589  4.902  6.90  0.088 0.00 15.479 19.948 17.441 16.114 15.460 15.061  0.434 
 1   9.31 -0.07  0.33836 -1.786 3.571  4.984  9.60  0.093 0.00 18.835 23.677 21.038 19.661 18.876 18.401  0.338 
 1   9.31 -0.07  0.87079 -0.377 3.720  4.580 13.00  0.080 0.00 18.712 21.032 19.372 18.701 18.512 18.427  0.871 
 1   9.31  0.03  0.15176 -2.572 3.498  5.131  8.20  0.080 0.87 18.834 25.566 22.256 20.668 19.268 18.451  0.152 
 1   9.31  0.11  0.43392 -1.553 3.579  4.892  6.50  0.061 0.00 15.152 19.801 17.287 15.982 15.182 14.705  0.434 
 1   9.31  0.11  0.36176 -1.740 3.567  4.949 10.20  0.082 0.00 19.319 24.259 21.613 20.256 19.395 18.882  0.362 
 1   9.31  0.15  0.32585 -1.842 3.559  4.973  8.90  0.088 0.82 17.712 22.950 20.160 18.757 17.834 17.287  0.326 
 1   9.31  0.29  0.36388 -1.743 3.564  4.942  9.20  0.083 0.00 18.327 23.349 20.686 19.336 18.429 17.895  0.364 
 1   9.31  0.41  0.26904 -2.013 3.545  5.007  8.90  0.070 0.00 18.703 24.115 21.246 19.819 18.846 18.273  0.269 
 1   9.33 -0.19  1.19400  0.429 3.818  4.305 12.80  0.101 0.00 16.498 17.822 16.774 16.498 16.455 16.482  1.194 
 1   9.33 -0.17  0.44087 -1.495 3.594  4.898 10.80  0.091 0.00 19.309 23.676 21.196 19.877 19.271 18.900  0.441 
 1   9.33 -0.09  0.13402 -2.711 3.489  5.178  7.70  0.074 0.00 19.247 26.229 22.740 21.111 19.684 18.867  0.134 
 1   9.33  0.07  0.32627 -1.831 3.562  4.977  8.90  0.100 0.93 17.569 22.686 19.949 18.557 17.673 17.145  0.326 
 1   9.33  0.09  1.01100 -0.080 3.752  4.476  7.60  0.086 0.00 12.569 14.507 13.068 12.517 12.379 12.336  1.011 
 1   9.33  0.09  0.51771 -1.345 3.597  4.833  8.80  0.085 0.00 16.933 21.291 18.822 17.540 16.915 16.532  0.518 
 1   9.33  0.13  0.40220 -1.631 3.573  4.910  8.00  0.093 0.00 16.846 21.675 19.107 17.776 16.920 16.410  0.402 
 1   9.33  0.13  0.88819 -0.389 3.710  4.560  8.80  0.082 0.00 14.541 17.121 15.282 14.539 14.333 14.237  0.888 
 1   9.33  0.21  0.24020 -2.107 3.539  5.027  8.40  0.090 0.89 17.795 23.407 20.482 19.026 17.989 17.376  0.240 
 1   9.33  0.23  0.87058 -0.450 3.699  4.570 13.10  0.094 0.00 18.995 21.826 19.834 19.020 18.792 18.679  0.871 
 1   9.33  0.31  0.28066 -1.977 3.547  4.999  9.10  0.100 0.00 18.814 24.225 21.357 19.926 18.966 18.398  0.281 
 1   9.33  0.47  0.98803 -0.160 3.738  4.489  8.80  0.097 0.83 13.611 16.137 14.314 13.585 13.398 13.318  0.988 
 1   9.35 -0.27  0.21508 -2.132 3.559  5.085  6.90  0.064 0.00 16.999 22.161 19.291 17.839 17.041 16.568  0.215 
 1   9.35 -0.27  0.17779 -2.348 3.535  5.124  9.30  0.094 0.79 19.490 25.542 22.330 20.765 19.712 19.094  0.178 
 1   9.35 -0.25  0.28139 -1.909 3.572  5.029  6.90  0.065 0.00 16.441 21.235 18.561 17.160 16.437 16.000  0.281 
 1   9.35 -0.23  0.23474 -2.064 3.561  5.064  8.30  0.081 0.00 18.230 23.342 20.517 19.078 18.280 17.804  0.235 
 1   9.35 -0.21  0.18216 -2.326 3.536  5.115  9.00  0.088 0.00 19.585 25.334 22.248 20.730 19.750 19.175  0.182 
 1   9.35 -0.21  0.32081 -1.807 3.576  5.002 10.20  0.077 0.00 19.487 24.179 21.568 20.186 19.479 19.049  0.321 
 1   9.35 -0.15  0.85790 -0.376 3.723  4.586  7.70  0.081 0.96 12.765 15.092 13.441 12.765 12.570 12.480  0.858 
 1   9.35 -0.09  0.18919 -2.294 3.536  5.099  8.90  0.083 0.78 18.956 24.865 21.797 20.287 19.194 18.546  0.189 
 1   9.35 -0.09  0.31687 -1.837 3.569  4.997  9.00  0.079 0.76 17.857 22.862 20.136 18.736 17.916 17.423  0.317 
 1   9.35 -0.07  0.69094 -0.862 3.651  4.691  8.70  0.090 0.74 15.314 18.978 16.682 15.590 15.202 14.970  0.691 
 1   9.35 -0.01  0.37960 -1.682 3.574  4.943  8.80  0.087 0.00 17.776 22.536 19.958 18.607 17.813 17.333  0.380 
 1   9.35 -0.01  1.00375 -0.059 3.756  4.469 10.20  0.090 0.77 14.865 16.876 15.433 14.850 14.691 14.628  1.004 
 1   9.35  0.13  0.37146 -1.714 3.568  4.938  7.80  0.069 0.00 16.856 21.759 19.132 17.786 16.923 16.412  0.371 
 1   9.35  0.15  1.03613 -0.032 3.754  4.449  8.00  0.085 0.86 12.456 14.554 13.017 12.414 12.259 12.202  1.036 
 1   9.35  0.37  0.29929 -1.920 3.551  4.985  7.60  0.094 0.00 17.171 22.493 19.657 18.241 17.305 16.750  0.299 
 1   9.37 -0.19  0.52319 -1.279 3.612  4.832  9.50  0.086 0.88 16.904 21.042 18.621 17.355 16.834 16.516  0.523 
