#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   9.05 -0.05  0.13704 -2.689 3.490  5.168  3.30  0.018 0.00 14.793 21.606 18.201 16.606 15.193 14.384  0.137 
 1   9.05 -0.01  0.95304 -0.217 3.738  4.531  9.30  0.066 0.00 14.613 16.671 15.158 14.564 14.408 14.349  0.953 
 1   9.05  0.05  0.44603 -1.521 3.584  4.888  8.80  0.061 0.74 16.932 21.615 19.058 17.732 16.956 16.489  0.446 
 1   9.05  0.13  0.36916 -1.724 3.567  4.944  6.40  0.046 0.72 15.032 20.040 17.354 15.991 15.105 14.581  0.369 
 1   9.05  0.27  0.21626 -2.197 3.534  5.051  8.00  0.072 0.00 18.262 23.901 20.964 19.508 18.455 17.834  0.216 
 1   9.05  0.29  0.22079 -2.180 3.535  5.048  7.40  0.057 0.75 17.189 22.983 20.005 18.533 17.421 16.762  0.221 
 1   9.07 -0.43  0.11190 -2.871 3.485  5.246  6.40  0.051 0.00 18.347 25.936 21.927 20.179 18.735 17.965  0.112 
 1   9.07 -0.23  0.36873 -1.678 3.585  4.968  8.10  0.062 1.00 16.314 20.804 18.267 16.918 16.270 15.878  0.369 
 1   9.07 -0.03  0.14555 -2.617 3.496  5.147  8.30  0.068 0.75 19.192 26.098 22.706 21.100 19.655 18.814  0.146 
 1   9.07 -0.01  0.28822 -1.932 3.559  5.012  7.60  0.067 0.00 17.201 22.295 19.544 18.151 17.280 16.761  0.288 
 1   9.07  0.03  0.53071 -1.310 3.602  4.827  9.50  0.065 0.00 17.544 21.778 19.325 18.053 17.489 17.142  0.531 
 1   9.07  0.05  0.19216 -2.290 3.532  5.084  8.50  0.072 0.00 18.994 24.693 21.732 20.266 19.197 18.567  0.192 
 1   9.07  0.11  0.26897 -2.004 3.549  5.015  8.90  0.065 0.00 18.680 24.003 21.154 19.737 18.799 18.246  0.269 
 1   9.07  0.15  0.21443 -2.198 3.536  5.057  8.40  0.070 0.00 18.664 24.265 21.337 19.885 18.847 18.236  0.214 
 1   9.07  0.17  0.56263 -1.245 3.605  4.799  8.00  0.072 0.00 15.883 20.144 17.684 16.435 15.849 15.491  0.563 
 1   9.07  0.29  0.17241 -2.441 3.509  5.097  8.90  0.066 0.86 19.222 25.653 22.461 20.911 19.594 18.822  0.172 
 1   9.07  0.45  1.30234  0.444 3.802  4.265  7.30  0.065 0.00 10.960 12.481 11.219 10.849 10.797 10.825  1.302 
 1   9.09 -0.09  0.30590 -1.868 3.567  5.005  9.90  0.061 0.00 19.340 24.243 21.555 20.171 19.373 18.895  0.306 
 1   9.09 -0.07  1.62636  1.005 3.859  4.026  9.60  0.064 0.00 11.859 13.060 11.963 11.843 11.882 11.960  1.626 
 1   9.09 -0.05  0.25377 -2.028 3.555  5.036  8.80  0.053 0.00 18.640 23.825 21.012 19.602 18.719 18.198  0.254 
 1   9.09  0.01  0.38732 -1.659 3.575  4.929  9.20  0.060 0.00 18.118 22.837 20.276 18.940 18.141 17.661  0.387 
 1   9.09  0.03  0.14219 -2.653 3.490  5.152  4.50  0.025 0.00 15.903 22.628 19.299 17.721 16.311 15.495  0.142 
 1   9.09  0.03  0.12434 -2.809 3.476  5.191  7.50  0.055 0.00 19.294 26.574 23.025 21.389 19.822 18.922  0.124 
 1   9.09  0.03  0.30672 -1.882 3.560  4.994  8.10  0.054 0.00 17.574 22.612 19.889 18.510 17.642 17.127  0.307 
 1   9.09  0.11  0.32250 -1.849 3.560  4.980  8.60  0.054 0.95 17.294 22.388 19.646 18.266 17.376 16.849  0.323 
 1   9.09  0.35  1.05061 -0.045 3.752  4.459  6.90  0.050 0.91 11.264 13.393 11.780 11.168 11.024 10.979  1.051 
 1   9.11 -0.13  0.32055 -1.824 3.572  5.000  8.50  0.077 0.00 17.829 22.637 19.990 18.608 17.849 17.389  0.321 
