#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   6.85 -0.01  0.77045 -0.699 3.674  4.664 10.00  2.026 0.00 16.517 22.705 19.887 18.319 17.672 17.147  0.770 
 1   6.85  0.07  0.52994 -1.320 3.600  4.830 10.00  2.365 0.00 18.071 25.947 22.657 20.615 19.597 18.799  0.530 
 1   7.07 -0.01  0.62331 -1.075 3.627  4.763 10.40  2.671 0.00 17.858 25.859 22.503 20.450 19.534 18.782  0.623 
 1   7.11 -0.11  1.01310 -0.106 3.756  4.521  9.10  1.443 0.00 14.134 18.070 16.248 15.279 14.891 14.591  1.013 
 1   7.11  0.05  1.33805  0.465 3.819  4.323 10.50  2.545 0.00 14.107 19.301 17.316 16.212 15.715 15.281  1.338 
 1   7.11  0.11  1.58058  0.778 3.865  4.263  9.80  1.806 0.71 12.439 16.423 14.678 13.926 13.617 13.352  1.581 
 1   7.11  0.29  4.55120  2.573 4.183  4.203 10.00  2.265 0.77  7.994 12.702 11.570 11.185 11.052 10.874  4.551 
 1   7.11  0.35  0.30362 -1.914 3.552  4.988  8.40  1.479 0.00 17.955 25.436 22.106 20.229 19.034 18.217  0.304 
 1   7.21 -0.19  0.68142 -0.871 3.656  4.711 10.80  2.257 0.00 17.747 24.545 21.562 19.828 19.090 18.487  0.681 
 1   7.31 -0.05  0.37693 -1.689 3.576  4.954  8.90  1.707 0.00 17.893 25.161 21.995 20.097 19.025 18.251  0.377 
 1   7.37  0.29  0.28455 -1.971 3.548  5.001  7.90  1.030 0.76 17.096 24.053 20.824 19.070 17.904 17.139  0.285 
 1   7.41 -0.03  0.20639 -2.209 3.543  5.079  8.10  1.131 0.00 18.392 25.537 22.236 20.435 19.261 18.485  0.206 
 1   7.45  0.01  0.22079 -1.998 3.518  4.686  8.70  1.525 0.77 17.897 25.894 22.419 20.470 19.111 18.190  0.170 
 1   7.51 -0.13  1.02178 -0.079 3.761  4.515 10.20  2.219 0.00 15.168 20.265 18.199 16.990 16.462 16.019  1.022 
 1   7.51  0.31  1.75972  0.966 3.894  4.238 12.20  2.417 0.00 14.554 19.403 17.417 16.606 16.263 15.934  1.760 
