#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   6.91  0.03  0.78840 -0.654 3.676  4.638 12.30  0.323 0.00 18.706 22.205 20.006 19.014 18.692 18.496  0.788 
 1   7.29  0.07  1.16822  0.165 3.783  4.417  8.10  0.261 0.00 12.457 14.322 13.035 12.553 12.430 12.390  1.168 
 1   7.33  0.05  0.41706 -1.596 3.578  4.913  7.30  0.258 0.00 16.060 21.027 18.423 17.037 16.214 15.706  0.417 
 1   7.37  0.09  0.48551 -1.433 3.590  4.863  8.80  0.274 0.00 17.152 21.937 19.380 18.020 17.287 16.828  0.486 
 1   7.43  0.01  0.07043 -2.396 3.462  4.476  6.20  0.150 0.00 16.961 24.633 21.059 19.391 17.674 16.668  0.070 
 1   7.73 -0.01  1.15052  0.150 3.783  4.428  9.40  0.299 0.00 13.794 15.683 14.415 13.932 13.801 13.754  1.151 
 1   7.75  0.01  0.98039 -0.199 3.742  4.542 12.70  0.344 0.00 17.968 20.414 18.828 18.156 17.954 17.848  0.980 
 1   7.83 -0.01  0.06647 -2.772 3.445  4.758  7.30  0.220 0.00 19.001 27.354 23.559 21.837 19.920 18.787  0.066 
 1   7.89  0.27  0.21506 -2.203 3.534  5.054  8.90  0.305 0.00 19.178 25.190 22.166 20.630 19.531 18.865  0.215 
 1   8.03 -0.09  0.26809 -1.981 3.560  5.033  9.60  0.290 0.73 18.837 24.413 21.504 20.004 19.080 18.513  0.268 
 1   8.05  0.39  0.25935 -2.048 3.543  5.016  9.20  0.289 0.00 19.089 24.888 21.927 20.421 19.391 18.767  0.259 
 1   8.07  0.19  0.09989 -2.632 3.469  4.892  8.00  0.308 0.00 19.350 27.023 23.484 21.780 20.111 19.120  0.100 
 1   8.11 -0.15  0.16739 -2.289 3.524  4.993 10.00  0.345 0.89 19.796 26.272 23.054 21.432 20.242 19.521  0.167 
 1   8.11  0.55  1.15051  0.115 3.772  4.417  8.40  0.287 0.00 12.882 15.062 13.536 12.957 12.817 12.767  1.151 
 1   8.19  0.45  0.61882 -1.117 3.619  4.768  8.90  0.285 0.00 16.463 20.999 18.417 17.143 16.560 16.191  0.619 
 1   8.21 -0.01  0.05967 -3.172 3.403  4.945  6.70  0.193 0.93 18.732 29.266 24.490 22.627 20.223 18.723  0.060 
 1   8.21  0.23  0.90175 -0.411 3.705  4.571  9.20  0.328 0.00 14.998 18.093 16.074 15.212 14.952 14.804  0.902 
 1   8.21  0.55  0.36690 -1.741 3.564  4.945  9.10  0.313 0.00 18.222 23.605 20.887 19.484 18.498 17.906  0.367 
 1   8.27  0.03  0.64863 -1.015 3.632  4.741 12.50  0.341 0.81 19.383 23.780 21.270 19.989 19.478 19.146  0.649 
 1   8.31  0.01  0.70427 -0.868 3.649  4.694  9.70  0.293 0.00 16.640 20.571 18.184 17.042 16.652 16.409  0.704 
 1   8.31  0.07  0.12087 -2.534 3.485  4.941  7.80  0.253 0.00 18.905 25.993 22.651 21.007 19.510 18.620  0.121 
 1   8.31  0.25  0.17297 -2.316 3.512  4.986  9.10  0.339 0.98 18.915 25.451 22.299 20.700 19.415 18.638  0.173 
 1   8.33 -0.13  0.16107 -2.323 3.518  4.986  8.30  0.342 0.76 18.343 25.012 21.746 20.108 18.841 18.076  0.161 
 1   8.37  0.41  0.24689 -2.087 3.540  5.024  8.70  0.261 0.77 18.150 24.072 21.077 19.561 18.474 17.816  0.247 
 1   8.39  0.13  0.89126 -0.419 3.706  4.579  2.10  0.041 0.00  7.918 10.489  8.632  7.886  7.682  7.588  0.891 
 1   8.41  0.17  0.36831 -1.734 3.565  4.946  8.30  0.332 0.00 17.406 22.774 20.028 18.589 17.662 17.093  0.368 
 1   8.45 -0.41  0.64427 -0.906 3.658  4.733 10.00  0.284 0.00 17.036 20.594 18.422 17.389 17.030 16.809  0.644 
 1   8.47 -0.23  1.03748  0.004 3.777  4.502  6.80  0.219 0.00 11.559 13.314 12.116 11.645 11.516 11.472  1.037 
 1   8.47  0.31  0.51866 -1.359 3.593  4.832  8.50  0.220 0.00 16.668 21.359 18.848 17.549 16.793 16.329  0.519 
