#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   7.65  0.03  0.60976 -1.117 3.622  4.774  7.70  0.026 0.00 15.262 19.204 16.784 15.592 15.143 14.876  0.610 
 1   7.91 -0.25  0.18342 -2.194 3.541  5.007  8.50  0.022 0.00 18.754 24.263 21.247 19.768 18.850 18.313  0.183 
 1   8.09  0.05  0.21106 -2.201 3.540  5.070  7.00  0.019 0.00 17.273 22.718 19.825 18.397 17.401 16.818  0.211 
 1   8.11  0.01  0.96318 -0.230 3.737  4.546  6.70  0.023 0.87 11.606 13.801 12.191 11.545 11.371 11.300  0.963 
 1   8.17  0.09  0.17716 -2.292 3.520  5.003  8.30  0.027 0.00 18.799 24.642 21.662 20.192 19.036 18.358  0.177 
 1   8.23  0.11  0.25255 -2.057 3.546  5.027  6.60  0.024 0.00 16.512 21.836 18.983 17.572 16.617 16.058  0.253 
 1   8.39  0.29  0.44203 -1.546 3.578  4.885  3.10  0.007 0.00 11.735 16.348 13.887 12.631 11.764 11.263  0.442 
 1   8.41  0.05  0.66175 -0.980 3.636  4.727  8.20  0.023 0.00 15.419 19.159 16.790 15.665 15.273 15.045  0.662 
 1   8.45  0.51  0.16181 -2.358 3.504  4.966  7.70  0.020 0.88 17.705 24.055 20.924 19.396 18.065 17.287  0.162 
 1   8.47 -0.07  0.97701 -0.184 3.744  4.535 11.30  0.025 0.94 15.921 17.888 16.415 15.840 15.690 15.639  0.977 
 1   8.51  0.25  0.29262 -1.946 3.550  4.995  8.20  0.023 0.00 17.834 23.081 20.252 18.851 17.924 17.380  0.293 
 1   8.53  0.21  0.26462 -2.031 3.544  5.013  9.00  0.028 0.00 18.847 24.215 21.354 19.938 18.966 18.396  0.265 
 1   8.57 -0.43  0.17716 -2.260 3.545  5.074  7.90  0.024 0.00 18.320 23.844 20.732 19.212 18.374 17.886  0.177 
 1   8.57 -0.05  2.24269  1.523 3.972  4.099  7.60  0.022 0.89  8.054  9.100  8.058  8.264  8.464  8.625  2.243 
 1   8.57  0.03  3.22769  2.226 3.685  2.408  7.70  0.022 0.00  6.904  9.874  7.737  6.907  6.672  6.549  3.228 
 1   8.61  0.15  0.09324 -2.856 3.452  5.018  5.50  0.019 0.00 17.409 25.248 21.569 19.919 18.115 17.072  0.093 
 1   8.65  0.01  0.29423 -1.918 3.559  5.006  8.70  0.026 0.00 18.265 23.292 20.561 19.185 18.318 17.805  0.294 
 1   8.69 -0.29  0.18342 -2.264 3.543  5.082  7.40  0.020 0.81 17.268 23.027 19.908 18.389 17.407 16.833  0.183 
 1   8.71 -0.29  0.52369 -1.265 3.618  4.839  8.50  0.025 0.00 16.431 20.295 17.945 16.748 16.298 16.032  0.524 
 1   8.73  0.13  0.23030 -2.138 3.540  5.046  6.30  0.020 0.76 15.903 21.512 18.585 17.141 16.079 15.455  0.230 
 1   8.75  0.35  0.36623 -1.741 3.564  4.944  9.80  0.025 0.71 18.488 23.546 20.852 19.502 18.573 18.030  0.366 
 1   8.79 -0.11  0.29384 -1.900 3.566  5.015  8.60  0.026 0.00 18.119 22.996 20.302 18.922 18.130 17.658  0.294 
 1   8.79  0.03  0.13354 -2.598 3.488  5.061  6.40  0.015 0.00 17.664 24.346 21.073 19.507 18.083 17.256  0.134 
 1   8.83  0.07  1.56692  0.827 3.858  4.185  8.60  0.027 0.00 11.303 12.442 11.366 11.245 11.288 11.375  1.567 
 1   8.83  0.21  1.33504  0.466 3.809  4.278 10.00  0.026 0.00 13.604 14.952 13.802 13.489 13.452 13.489  1.335 
 1   8.85  0.07  0.35361 -1.764 3.567  4.964  6.70  0.022 0.00 15.881 20.718 18.088 16.746 15.909 15.413  0.354 
 1   8.85  0.33  1.57574  0.807 3.845  4.156  6.60  0.021 0.00  9.351 10.547  9.422  9.243  9.270  9.351  1.576 
 1   8.85  0.33  0.37787 -1.709 3.566  4.934  9.50  0.020 0.00 18.543 23.417 20.814 19.503 18.602 18.079  0.378 
 1   8.87  0.09  0.17565 -2.378 3.516  5.072  6.40  0.021 0.00 17.114 23.066 20.030 18.542 17.362 16.673  0.176 
 1   8.89  0.33  0.22007 -2.183 3.535  5.049  7.70  0.024 0.83 17.366 23.054 20.101 18.646 17.558 16.919  0.220 
 1   8.91 -0.05  0.48133 -1.423 3.595  4.870  8.20  0.021 0.00 16.527 20.786 18.335 17.051 16.451 16.087  0.481 
 1   8.93 -0.33  0.54490 -1.195 3.625  4.817  7.20  0.021 0.00 14.959 18.702 16.385 15.228 14.812 14.571  0.545 
 1   8.93 -0.07  0.38269 -1.667 3.578  4.946  6.80  0.022 0.00 15.738 20.322 17.776 16.445 15.710 15.269  0.383 
 1   8.95  0.25  0.45473 -1.511 3.580  4.873  7.00  0.021 0.00 15.548 20.140 17.672 16.409 15.573 15.087  0.455 
 1   8.99  0.13  0.16639 -2.478 3.506  5.108  6.70  0.020 0.96 16.963 23.250 20.093 18.563 17.281 16.535  0.166 
 1   9.03 -0.21  0.34761 -1.742 3.581  4.989  9.50  0.023 0.94 17.940 22.493 19.924 18.569 17.888 17.478  0.348 
 1   9.03  0.19  1.88749  1.215 3.836  3.788  7.20  0.021 0.97  8.250  9.484  8.329  8.146  8.164  8.234  1.887 
 1   9.03  0.19  0.46988 -1.476 3.583  4.865  8.50  0.018 0.74 16.531 21.182 18.656 17.364 16.550 16.071  0.470 
 1   9.05 -0.15  0.17832 -2.353 3.531  5.112  6.30  0.021 0.00 16.954 22.681 19.623 18.130 17.105 16.509  0.178 
 1   9.05  0.07  0.22410 -2.153 3.542  5.055  8.70  0.026 0.75 18.417 24.019 21.089 19.643 18.592 17.972  0.224 
