#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   6.75  0.17  0.19664 -2.217 3.529  5.012  7.50  0.042 0.00 17.812 23.477 20.544 19.093 18.008 17.371  0.197 
 1   6.81  0.47  0.03655 -2.539 3.428  4.196  5.50  0.023 0.00 16.618 24.367 21.168 19.575 17.608 16.390  0.037 
 1   6.85 -0.07  0.06750 -2.210 3.466  4.287  5.50  0.027 0.00 15.794 23.244 19.667 18.028 16.376 15.432  0.067 
 1   7.27  0.05  0.06258 -2.383 3.458  4.394  6.90  0.037 0.00 17.629 25.276 21.685 20.045 18.301 17.289  0.063 
 1   7.29  0.39  0.06537 -2.366 3.460  4.404  8.30  0.034 0.80 18.391 26.094 22.513 20.875 19.100 18.063  0.065 
 1   7.37  0.03  0.02315 -3.108 3.345  4.235  3.10  0.010 0.00 15.640 27.329 22.411 20.356 17.791 15.913  0.023 
 1   7.37  0.49  0.06750 -2.388 3.460  4.443  7.10  0.039 0.00 17.840 25.394 21.839 20.204 18.490 17.496  0.067 
 1   7.53  0.07  0.83214 -0.554 3.689  4.613  7.50  0.045 0.00 13.656 16.510 14.513 13.680 13.439 13.317  0.832 
 1   7.57  0.37  0.30280 -1.916 3.552  4.988  6.80  0.033 0.00 16.361 21.577 18.770 17.376 16.452 15.910  0.303 
 1   7.79 -0.13  0.21876 -2.146 3.552  5.076  6.80  0.033 0.00 16.934 22.209 19.314 17.879 17.002 16.488  0.219 
 1   7.81  0.05  0.05462 -2.911 3.426  4.737  8.10  0.036 0.00 20.149 28.683 24.900 23.241 21.165 19.919  0.055 
 1   7.81  0.11  0.15113 -2.091 3.500  4.655  9.80  0.051 0.00 19.798 26.139 23.016 21.481 20.164 19.391  0.151 
 1   7.83  0.21  0.13617 -2.186 3.489  4.661  7.40  0.037 0.00 17.635 24.264 21.041 19.480 18.064 17.237  0.136 
 1   7.85 -0.17  0.22464 -2.117 3.555  5.074  8.00  0.040 0.88 17.415 22.693 19.790 18.346 17.482 16.974  0.225 
 1   7.85  0.09  0.24751 -2.071 3.546  5.033  8.90  0.043 0.77 18.272 23.744 20.858 19.427 18.422 17.829  0.248 
 1   7.85  0.13  0.05463 -2.944 3.423  4.758  8.60  0.048 0.94 20.038 28.890 24.971 23.290 21.145 19.844  0.055 
 1   7.91  0.23  0.06796 -2.819 3.443  4.809  6.70  0.028 0.82 17.949 26.292 22.494 20.829 18.855 17.682  0.068 
 1   7.97 -0.07  0.04783 -3.191 3.389  4.812  5.70  0.025 0.73 18.039 28.902 24.103 22.191 19.761 18.151  0.048 
 1   7.99  0.27  0.08508 -2.729 3.456  4.866  9.20  0.043 0.00 20.792 28.511 24.894 23.248 21.483 20.459  0.085 
 1   8.13  0.13  0.12516 -2.485 3.486  4.911  8.20  0.040 0.00 19.184 25.911 22.656 21.085 19.637 18.793  0.125 
 1   8.17  0.09  0.13659 -2.422 3.494  4.917  8.60  0.041 0.00 19.426 25.934 22.752 21.203 19.828 19.024  0.137 
 1   8.23 -0.23  0.13616 -2.417 3.507  4.962  7.90  0.041 0.00 18.712 25.063 21.787 20.210 19.000 18.302  0.136 
 1   8.23 -0.21  0.40662 -1.579 3.589  4.929  7.60  0.044 0.93 15.656 20.068 17.560 16.230 15.597 15.214  0.407 
 1   8.23  0.39  0.22464 -2.168 3.536  5.046  8.20  0.041 0.00 18.390 23.946 21.031 19.589 18.555 17.947  0.225 
 1   8.35  0.45  0.06144 -3.255 3.392  4.994  7.50  0.040 0.98 19.674 30.538 25.471 23.592 21.159 19.635  0.061 
 1   8.37  0.13  0.09781 -2.709 3.466  4.946  5.20  0.022 0.00 16.743 24.089 20.608 18.992 17.338 16.380  0.098 
 1   8.39 -0.17  0.08508 -2.838 3.460  4.992  8.40  0.043 0.76 19.905 28.097 24.216 22.513 20.698 19.632  0.085 
 1   8.39 -0.01  0.09385 -2.748 3.467  4.970  8.90  0.044 0.00 20.539 27.900 24.412 22.787 21.140 20.185  0.094 
 1   8.43 -0.39  1.88479  1.276 3.985  4.324  7.40  0.037 0.00  8.979 10.071  9.092  9.321  9.532  9.703  1.885 
 1   8.43 -0.01  0.40177 -1.627 3.578  4.926  7.40  0.043 0.77 15.750 20.487 17.898 16.556 15.765 15.291  0.402 
 1   8.43  0.15  1.25262  0.321 3.797  4.348  4.60  0.020 0.00  8.568  9.965  8.801  8.449  8.393  8.416  1.253 
 1   8.43  0.29  0.10191 -2.695 3.466  4.949  7.60  0.038 0.00 19.107 26.475 22.990 21.368 19.712 18.751  0.102 
 1   8.45 -0.27  0.06258 -3.339 3.380  5.039  6.70  0.036 0.00 19.818 31.395 25.916 23.943 21.451 19.851  0.063 
 1   8.45  0.31  0.54685 -1.290 3.600  4.810  8.20  0.042 0.86 15.648 20.057 17.607 16.368 15.651 15.222  0.547 
 1   8.47  0.09  1.70029  0.944 3.889  4.225 12.40  0.043 0.00 14.810 15.935 14.833 14.807 14.899 15.013  1.700 
 1   8.49 -0.05  0.06624 -3.321 3.386  5.070  6.90  0.035 0.83 19.457 31.209 25.720 23.677 21.197 19.569  0.066 
 1   8.49 -0.01  0.30188 -1.895 3.561  5.004  8.90  0.045 0.00 18.406 23.405 20.690 19.312 18.461 17.954  0.302 
 1   8.49  0.09  0.58469 -1.186 3.613  4.789  9.50  0.049 0.00 17.234 21.339 18.895 17.669 17.155 16.844  0.585 
 1   8.51 -0.23  0.11856 -2.576 3.495  5.012  6.30  0.035 0.00 17.509 24.217 20.804 19.190 17.865 17.109  0.119 
 1   8.53 -0.09  0.10456 -2.692 3.478  5.008  8.90  0.041 0.00 20.399 27.478 24.028 22.407 20.891 20.021  0.105 
 1   8.53 -0.01  0.29010 -1.929 3.559  5.012  9.70  0.045 0.00 19.292 24.344 21.604 20.220 19.354 18.841  0.290 
 1   8.53  0.05  0.11094 -2.649 3.478  4.988  7.90  0.042 0.83 18.734 25.930 22.519 20.910 19.308 18.373  0.111 
 1   8.55 -0.35  0.16874 -2.304 3.534  5.049  8.40  0.042 0.00 18.930 24.707 21.552 20.015 19.062 18.506  0.169 
 1   8.59  0.23  0.80836 -0.631 3.674  4.617 10.00  0.041 0.00 16.348 19.553 17.351 16.412 16.136 15.991  0.808 
 1   8.61  0.17  0.39870 -1.651 3.570  4.918  7.80  0.042 0.00 16.698 21.497 18.926 17.609 16.747 16.239  0.399 
 1   8.61  0.27  1.61011  0.825 3.856  4.192  8.90  0.047 0.00 11.607 12.802 11.688 11.542 11.581 11.667  1.610 
