#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   6.85 -0.13 22.83747  5.088 4.425  3.339 12.00  2.302 0.77  3.678  9.351  8.813  8.527  8.452  8.347 22.002 
 1   6.91 -0.03  0.67809 -0.927 3.644  4.720  8.20  1.229 0.85 14.809 20.393 17.624 16.105 15.485 15.025  0.678 
 1   6.97  0.03  3.17712  1.992 4.099  4.292 10.40  1.571 0.98  9.468 12.996 11.904 11.715 11.692 11.619  3.177 
 1   7.07 -0.21  1.10522  0.109 3.790  4.478 10.80  2.156 0.00 15.297 19.994 18.143 17.074 16.600 16.202  1.105 
 1   7.11  0.03  3.74662  2.262 4.144  4.271 11.60  2.129 0.92 10.113 14.584 13.416 13.058 12.939 12.776  3.747 
 1   7.27  0.51  1.01627 -0.158 3.739  4.507  8.50  1.253 0.74 13.437 17.737 15.529 14.425 14.020 13.718  1.016 
 1   7.31  0.41  0.58621 -1.198 3.610  4.791  8.20  0.990 0.00 15.965 21.682 18.870 17.348 16.572 16.032  0.586 
 1   7.33  0.27  1.14510  0.093 3.769  4.427 11.40  2.279 0.92 15.377 20.715 18.480 17.215 16.681 16.234  1.145 
 1   7.37  0.19  4.29260  2.490 4.164  4.182 11.30  2.497 0.00  9.844 14.926 13.726 13.265 13.087 12.867  4.293 
 1   7.41  0.31  0.93837 -0.331 3.716  4.552 10.40  1.887 0.00 15.999 21.400 18.885 17.543 17.011 16.581  0.938 
 1   7.45 -0.17  3.81304  2.334 4.163  4.284 11.10  2.438 0.00 10.035 15.091 13.888 13.438 13.268 13.055  3.813 
 1   7.45  0.03  3.25912  2.043 4.102  4.261 11.20  1.627 0.92 10.255 13.863 12.734 12.524 12.489 12.403  3.259 
 1   7.47  0.29  2.24840  1.397 3.977  4.245 10.80  1.815 0.89 11.554 15.395 13.708 13.299 13.160 12.985  2.248 
 1   7.55  0.29  1.95072  1.147 3.930  4.245 13.00  2.380 0.00 14.901 19.658 17.689 17.015 16.736 16.438  1.951 
 1   7.57 -0.29  0.85898 -0.377 3.729  4.612 10.20  2.133 0.00 15.913 21.227 18.988 17.690 17.127 16.661  0.859 
 1   7.59 -0.19  0.31767 -1.824 3.574  5.008  6.70  0.666 0.95 15.328 21.022 18.166 16.580 15.736 15.180  0.318 
 1   7.63 -0.01  3.60810  2.231 4.129  4.226  8.60  1.214 0.00  7.792 10.817  9.966  9.912  9.964  9.972  3.608 
 1   7.65 -0.13  2.89134  1.886 4.085  4.298  9.70  1.413 0.00  9.755 13.037 11.949 11.805 11.807 11.757  2.891 
 1   7.65  0.05  1.15609  0.149 3.782  4.424 11.30  1.589 0.00 15.697 19.646 17.880 16.952 16.577 16.282  1.156 
 1   7.67  0.21  0.22034 -2.118 3.513  4.799  7.10  0.653 0.80 16.492 23.244 20.052 18.380 17.139 16.359  0.176 
 1   7.69  0.39  1.14335  0.092 3.769  4.427 10.90  1.956 0.00 15.440 20.228 18.118 16.981 16.521 16.148  1.143 
 1   7.73  0.11  0.92778 -0.336 3.719  4.563 10.20  1.880 0.73 15.577 20.986 18.534 17.178 16.615 16.159  0.928 
 1   7.73  0.41  0.98463 -0.225 3.731  4.525 10.30  1.923 0.78 15.347 20.807 18.302 16.939 16.392 15.949  0.985 
 1   7.75 -0.15  0.44923 -1.486 3.594  4.897  7.70  0.891 0.00 16.184 21.808 19.038 17.453 16.694 16.170  0.449 
 1   7.75  0.33  3.32282  2.081 4.085  4.166 11.50  2.275 0.00 11.068 15.636 14.256 13.832 13.677 13.467  3.323 
 1   7.79  0.21  1.01621 -0.157 3.740  4.506  8.80  1.284 0.00 13.962 18.008 15.975 14.955 14.574 14.290  1.016 
 1   7.79  0.23  2.32866  1.465 3.985  4.226 11.10  2.064 0.00 12.208 16.431 14.722 14.278 14.115 13.902  2.329 
